Type,id,edges--elec_edge--unidirectional,edges--elec_edge--has_capacity,edges--fuel_edge--unidirectional,edges--fuel_edge--has_capacity,edges--co2_edge--unidirectional,edges--co2_edge--has_capacity,transforms--constraints--BalanceConstraint,edges--elec_edge--can_retire,edges--elec_edge--capital_recovery_period,edges--elec_edge--can_expand,edges--elec_edge--min_down_time,edges--elec_edge--max_capacity,edges--elec_edge--fixed_om_cost,edges--elec_edge--existing_capacity,edges--elec_edge--min_up_time,edges--elec_edge--commodity,edges--elec_edge--capacity_size,edges--elec_edge--lifetime,edges--elec_edge--ramp_down_fraction,edges--elec_edge--end_vertex,edges--elec_edge--variable_om_cost,edges--elec_edge--investment_cost,edges--elec_edge--constraints--MinFlowConstraint,edges--elec_edge--constraints--MinDownTimeConstraint,edges--elec_edge--constraints--CapacityConstraint,edges--elec_edge--constraints--MinUpTimeConstraint,edges--elec_edge--constraints--RampingLimitConstraint,edges--elec_edge--min_capacity,edges--elec_edge--startup_fuel_consumption,edges--elec_edge--ramp_up_fraction,edges--elec_edge--min_flow_fraction,edges--elec_edge--wacc,edges--elec_edge--uc,edges--elec_edge--startup_cost,edges--fuel_edge--start_vertex,edges--fuel_edge--commodity,edges--co2_edge--commodity,edges--co2_edge--end_vertex,transforms--fuel_consumption,transforms--emission_rate,transforms--timedata
ThermalPower,Region1Beijing_naturalgas_power,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,20,TRUE,6,-1,15333.33333,11378.58,6,Electricity,200,20,1,elec_Region1Beijing,6.766944444,24389.3303,TRUE,TRUE,TRUE,TRUE,TRUE,0,0.3,1,0.3,0.039,TRUE,43.06869782,natgas_Region1Beijing,NaturalGas,CO2,co2_sink_1,1.785714286,0.181,NaturalGas
ThermalPower,Region2Tianjin_naturalgas_power,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,20,TRUE,6,-1,15333.33333,4606.76,6,Electricity,200,20,1,elec_Region2Tianjin,6.766944444,24389.3303,TRUE,TRUE,TRUE,TRUE,TRUE,0,0.3,1,0.3,0.039,TRUE,43.06869782,natgas_Region2Tianjin,NaturalGas,CO2,co2_sink_2,1.785714286,0.181,NaturalGas
ThermalPower,Region3Hebei_naturalgas_power,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,20,TRUE,6,-1,15333.33333,2538.85,6,Electricity,200,20,1,elec_Region3Hebei,6.766944444,24389.3303,TRUE,TRUE,TRUE,TRUE,TRUE,0,0.3,1,0.3,0.039,TRUE,43.06869782,natgas_Region3Hebei,NaturalGas,CO2,co2_sink_3,1.785714286,0.181,NaturalGas
ThermalPower,Region4Shanxi_naturalgas_power,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,20,TRUE,6,-1,15333.33333,5548.02,6,Electricity,200,20,1,elec_Region4Shanxi,6.766944444,24389.3303,TRUE,TRUE,TRUE,TRUE,TRUE,0,0.3,1,0.3,0.039,TRUE,43.06869782,natgas_Region4Shanxi,NaturalGas,CO2,co2_sink_4,1.785714286,0.181,NaturalGas
ThermalPower,Region5Innermongolia_naturalgas_power,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,20,TRUE,6,-1,15333.33333,698.74,6,Electricity,200,20,1,elec_Region5Innermongolia,6.766944444,24389.3303,TRUE,TRUE,TRUE,TRUE,TRUE,0,0.3,1,0.3,0.039,TRUE,43.06869782,natgas_Region5Innermongolia,NaturalGas,CO2,co2_sink_5,1.785714286,0.181,NaturalGas
ThermalPower,Region6Liaoning_naturalgas_power,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,20,TRUE,6,-1,15333.33333,0,6,Electricity,200,20,1,elec_Region6Liaoning,6.766944444,24389.3303,TRUE,TRUE,TRUE,TRUE,TRUE,0,0.3,1,0.3,0.039,TRUE,43.06869782,natgas_Region6Liaoning,NaturalGas,CO2,co2_sink_6,1.785714286,0.181,NaturalGas
ThermalPower,Region7Jilin_naturalgas_power,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,20,TRUE,6,-1,15333.33333,0,6,Electricity,200,20,1,elec_Region7Jilin,6.766944444,24389.3303,TRUE,TRUE,TRUE,TRUE,TRUE,0,0.3,1,0.3,0.039,TRUE,43.06869782,natgas_Region7Jilin,NaturalGas,CO2,co2_sink_7,1.785714286,0.181,NaturalGas
ThermalPower,Region8Heilongjiang_naturalgas_power,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,20,TRUE,6,-1,15333.33333,0,6,Electricity,200,20,1,elec_Region8Heilongjiang,6.766944444,24389.3303,TRUE,TRUE,TRUE,TRUE,TRUE,0,0.3,1,0.3,0.039,TRUE,43.06869782,natgas_Region8Heilongjiang,NaturalGas,CO2,co2_sink_8,1.785714286,0.181,NaturalGas
ThermalPower,Region9Shanghai_naturalgas_power,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,20,TRUE,6,-1,15333.33333,8064.47,6,Electricity,200,20,1,elec_Region9Shanghai,6.766944444,24389.3303,TRUE,TRUE,TRUE,TRUE,TRUE,0,0.3,1,0.3,0.039,TRUE,43.06869782,natgas_Region9Shanghai,NaturalGas,CO2,co2_sink_9,1.785714286,0.181,NaturalGas
ThermalPower,Region10Jiangsu_naturalgas_power,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,20,TRUE,6,-1,15333.33333,17770.26,6,Electricity,200,20,1,elec_Region10Jiangsu,6.766944444,24389.3303,TRUE,TRUE,TRUE,TRUE,TRUE,0,0.3,1,0.3,0.039,TRUE,43.06869782,natgas_Region10Jiangsu,NaturalGas,CO2,co2_sink_10,1.785714286,0.181,NaturalGas
ThermalPower,Region11Zhejiang_naturalgas_power,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,20,TRUE,6,-1,15333.33333,14682.56,6,Electricity,200,20,1,elec_Region11Zhejiang,6.766944444,24389.3303,TRUE,TRUE,TRUE,TRUE,TRUE,0,0.3,1,0.3,0.039,TRUE,43.06869782,natgas_Region11Zhejiang,NaturalGas,CO2,co2_sink_11,1.785714286,0.181,NaturalGas
ThermalPower,Region12Anhui_naturalgas_power,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,20,TRUE,6,-1,15333.33333,2005.05,6,Electricity,200,20,1,elec_Region12Anhui,6.766944444,24389.3303,TRUE,TRUE,TRUE,TRUE,TRUE,0,0.3,1,0.3,0.039,TRUE,43.06869782,natgas_Region12Anhui,NaturalGas,CO2,co2_sink_12,1.785714286,0.181,NaturalGas
ThermalPower,Region13Fujian_naturalgas_power,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,20,TRUE,6,-1,15333.33333,4024.25,6,Electricity,200,20,1,elec_Region13Fujian,6.766944444,24389.3303,TRUE,TRUE,TRUE,TRUE,TRUE,0,0.3,1,0.3,0.039,TRUE,43.06869782,natgas_Region13Fujian,NaturalGas,CO2,co2_sink_13,1.785714286,0.181,NaturalGas
ThermalPower,Region14Jiangxi_naturalgas_power,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,20,TRUE,6,-1,15333.33333,184.55,6,Electricity,200,20,1,elec_Region14Jiangxi,6.766944444,24389.3303,TRUE,TRUE,TRUE,TRUE,TRUE,0,0.3,1,0.3,0.039,TRUE,43.06869782,natgas_Region14Jiangxi,NaturalGas,CO2,co2_sink_14,1.785714286,0.181,NaturalGas
ThermalPower,Region15Shandong_naturalgas_power,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,20,TRUE,6,-1,15333.33333,4183.81,6,Electricity,200,20,1,elec_Region15Shandong,6.766944444,24389.3303,TRUE,TRUE,TRUE,TRUE,TRUE,0,0.3,1,0.3,0.039,TRUE,43.06869782,natgas_Region15Shandong,NaturalGas,CO2,co2_sink_15,1.785714286,0.181,NaturalGas
ThermalPower,Region16Henan_naturalgas_power,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,20,TRUE,6,-1,15333.33333,3947.71,6,Electricity,200,20,1,elec_Region16Henan,6.766944444,24389.3303,TRUE,TRUE,TRUE,TRUE,TRUE,0,0.3,1,0.3,0.039,TRUE,43.06869782,natgas_Region16Henan,NaturalGas,CO2,co2_sink_16,1.785714286,0.181,NaturalGas
ThermalPower,Region17Hubei_naturalgas_power,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,20,TRUE,6,-1,15333.33333,812.35,6,Electricity,200,20,1,elec_Region17Hubei,6.766944444,24389.3303,TRUE,TRUE,TRUE,TRUE,TRUE,0,0.3,1,0.3,0.039,TRUE,43.06869782,natgas_Region17Hubei,NaturalGas,CO2,co2_sink_17,1.785714286,0.181,NaturalGas
ThermalPower,Region18Hunan_naturalgas_power,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,20,TRUE,6,-1,15333.33333,0,6,Electricity,200,20,1,elec_Region18Hunan,6.766944444,24389.3303,TRUE,TRUE,TRUE,TRUE,TRUE,0,0.3,1,0.3,0.039,TRUE,43.06869782,natgas_Region18Hunan,NaturalGas,CO2,co2_sink_18,1.785714286,0.181,NaturalGas
ThermalPower,Region19Guangdong_naturalgas_power,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,20,TRUE,6,-1,15333.33333,24520.25,6,Electricity,200,20,1,elec_Region19Guangdong,6.766944444,24389.3303,TRUE,TRUE,TRUE,TRUE,TRUE,0,0.3,1,0.3,0.039,TRUE,43.06869782,natgas_Region19Guangdong,NaturalGas,CO2,co2_sink_19,1.785714286,0.181,NaturalGas
ThermalPower,Region20Guangxi_naturalgas_power,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,20,TRUE,6,-1,15333.33333,143.37,6,Electricity,200,20,1,elec_Region20Guangxi,6.766944444,24389.3303,TRUE,TRUE,TRUE,TRUE,TRUE,0,0.3,1,0.3,0.039,TRUE,43.06869782,natgas_Region20Guangxi,NaturalGas,CO2,co2_sink_20,1.785714286,0.181,NaturalGas
ThermalPower,Region21Hainan_naturalgas_power,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,20,TRUE,6,-1,15333.33333,1016.24,6,Electricity,200,20,1,elec_Region21Hainan,6.766944444,24389.3303,TRUE,TRUE,TRUE,TRUE,TRUE,0,0.3,1,0.3,0.039,TRUE,43.06869782,natgas_Region21Hainan,NaturalGas,CO2,co2_sink_21,1.785714286,0.181,NaturalGas
ThermalPower,Region22Chongqing_naturalgas_power,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,20,TRUE,6,-1,15333.33333,868.88,6,Electricity,200,20,1,elec_Region22Chongqing,6.766944444,24389.3303,TRUE,TRUE,TRUE,TRUE,TRUE,0,0.3,1,0.3,0.039,TRUE,43.06869782,natgas_Region22Chongqing,NaturalGas,CO2,co2_sink_22,1.785714286,0.181,NaturalGas
ThermalPower,Region23Sichuan_naturalgas_power,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,20,TRUE,6,-1,15333.33333,1193.18,6,Electricity,200,20,1,elec_Region23Sichuan,6.766944444,24389.3303,TRUE,TRUE,TRUE,TRUE,TRUE,0,0.3,1,0.3,0.039,TRUE,43.06869782,natgas_Region23Sichuan,NaturalGas,CO2,co2_sink_23,1.785714286,0.181,NaturalGas
ThermalPower,Region24Guizhou_naturalgas_power,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,20,TRUE,6,-1,15333.33333,0,6,Electricity,200,20,1,elec_Region24Guizhou,6.766944444,24389.3303,TRUE,TRUE,TRUE,TRUE,TRUE,0,0.3,1,0.3,0.039,TRUE,43.06869782,natgas_Region24Guizhou,NaturalGas,CO2,co2_sink_24,1.785714286,0.181,NaturalGas
ThermalPower,Region25Yunnan_naturalgas_power,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,20,TRUE,6,-1,15333.33333,0,6,Electricity,200,20,1,elec_Region25Yunnan,6.766944444,24389.3303,TRUE,TRUE,TRUE,TRUE,TRUE,0,0.3,1,0.3,0.039,TRUE,43.06869782,natgas_Region25Yunnan,NaturalGas,CO2,co2_sink_25,1.785714286,0.181,NaturalGas
ThermalPower,Region26Tibet_naturalgas_power,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,20,TRUE,6,-1,15333.33333,0,6,Electricity,200,20,1,elec_Region26Tibet,6.766944444,24389.3303,TRUE,TRUE,TRUE,TRUE,TRUE,0,0.3,1,0.3,0.039,TRUE,43.06869782,natgas_Region26Tibet,NaturalGas,CO2,co2_sink_26,1.785714286,0.181,NaturalGas
ThermalPower,Region27Shaanxi_naturalgas_power,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,20,TRUE,6,-1,15333.33333,0,6,Electricity,200,20,1,elec_Region27Shaanxi,6.766944444,24389.3303,TRUE,TRUE,TRUE,TRUE,TRUE,0,0.3,1,0.3,0.039,TRUE,43.06869782,natgas_Region27Shaanxi,NaturalGas,CO2,co2_sink_27,1.785714286,0.181,NaturalGas
ThermalPower,Region28Gansu_naturalgas_power,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,20,TRUE,6,-1,15333.33333,0,6,Electricity,200,20,1,elec_Region28Gansu,6.766944444,24389.3303,TRUE,TRUE,TRUE,TRUE,TRUE,0,0.3,1,0.3,0.039,TRUE,43.06869782,natgas_Region28Gansu,NaturalGas,CO2,co2_sink_28,1.785714286,0.181,NaturalGas
ThermalPower,Region29Qinghai_naturalgas_power,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,20,TRUE,6,-1,15333.33333,0,6,Electricity,200,20,1,elec_Region29Qinghai,6.766944444,24389.3303,TRUE,TRUE,TRUE,TRUE,TRUE,0,0.3,1,0.3,0.039,TRUE,43.06869782,natgas_Region29Qinghai,NaturalGas,CO2,co2_sink_29,1.785714286,0.181,NaturalGas
ThermalPower,Region30Ningxia_naturalgas_power,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,20,TRUE,6,-1,15333.33333,1185.59,6,Electricity,200,20,1,elec_Region30Ningxia,6.766944444,24389.3303,TRUE,TRUE,TRUE,TRUE,TRUE,0,0.3,1,0.3,0.039,TRUE,43.06869782,natgas_Region30Ningxia,NaturalGas,CO2,co2_sink_30,1.785714286,0.181,NaturalGas
ThermalPower,Region31Xinjiang_naturalgas_power,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,20,TRUE,6,-1,15333.33333,1842.65,6,Electricity,200,20,1,elec_Region31Xinjiang,6.766944444,24389.3303,TRUE,TRUE,TRUE,TRUE,TRUE,0,0.3,1,0.3,0.039,TRUE,43.06869782,natgas_Region31Xinjiang,NaturalGas,CO2,co2_sink_31,1.785714286,0.181,NaturalGas
ThermalPower,Region1Beijing_300MW_sub,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,40,TRUE,12,-1,18154.51148,0,12,Electricity,200,40,0.6,elec_Region1Beijing,4.422693955,55677.52873,TRUE,TRUE,TRUE,TRUE,TRUE,0,150.3075,0.6,0.5,0.039,TRUE,0.5,coal_Region1Beijing,Coal,CO2,co2_sink_1,3.294231505,0.345871711,Coal
ThermalPower,Region2Tianjin_300MW_sub,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,40,TRUE,12,-1,18154.51148,800,12,Electricity,200,40,0.6,elec_Region2Tianjin,4.422693955,55677.52873,TRUE,TRUE,TRUE,TRUE,TRUE,0,150.3075,0.6,0.5,0.039,TRUE,0.5,coal_Region2Tianjin,Coal,CO2,co2_sink_2,3.187880564,0.343259997,Coal
ThermalPower,Region3Hebei_300MW_sub,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,40,TRUE,12,-1,18154.51148,13000,12,Electricity,200,40,0.6,elec_Region3Hebei,4.422693955,55677.52873,TRUE,TRUE,TRUE,TRUE,TRUE,0,150.3075,0.6,0.5,0.039,TRUE,0.5,coal_Region3Hebei,Coal,CO2,co2_sink_3,3.199687529,0.343646664,Coal
ThermalPower,Region4Shanxi_300MW_sub,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,40,TRUE,12,-1,18154.51148,16075,12,Electricity,200,40,0.6,elec_Region4Shanxi,4.422693955,55677.52873,TRUE,TRUE,TRUE,TRUE,TRUE,0,150.3075,0.6,0.5,0.039,TRUE,0.5,coal_Region4Shanxi,Coal,CO2,co2_sink_4,3.242287059,0.343065597,Coal
ThermalPower,Region5Innermongolia_300MW_sub,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,40,TRUE,12,-1,18154.51148,23170,12,Electricity,200,40,0.6,elec_Region5Innermongolia,4.422693955,55677.52873,TRUE,TRUE,TRUE,TRUE,TRUE,0,150.3075,0.6,0.5,0.039,TRUE,0.5,coal_Region5Innermongolia,Coal,CO2,co2_sink_5,3.272890712,0.346059997,Coal
ThermalPower,Region6Liaoning_300MW_sub,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,40,TRUE,12,-1,18154.51148,0,12,Electricity,200,40,0.6,elec_Region6Liaoning,4.422693955,55677.52873,TRUE,TRUE,TRUE,TRUE,TRUE,0,150.3075,0.6,0.5,0.039,TRUE,0.5,coal_Region6Liaoning,Coal,CO2,co2_sink_6,2.957321553,0.345738459,Coal
ThermalPower,Region7Jilin_300MW_sub,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,40,TRUE,12,-1,18154.51148,34950,12,Electricity,200,40,0.6,elec_Region7Jilin,4.422693955,55677.52873,TRUE,TRUE,TRUE,TRUE,TRUE,0,150.3075,0.6,0.5,0.039,TRUE,0.5,coal_Region7Jilin,Coal,CO2,co2_sink_7,2.954889787,0.347440906,Coal
ThermalPower,Region8Heilongjiang_300MW_sub,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,40,TRUE,12,-1,18154.51148,15400,12,Electricity,200,40,0.6,elec_Region8Heilongjiang,4.422693955,55677.52873,TRUE,TRUE,TRUE,TRUE,TRUE,0,150.3075,0.6,0.5,0.039,TRUE,0.5,coal_Region8Heilongjiang,Coal,CO2,co2_sink_8,2.738260697,0.346706664,Coal
ThermalPower,Region9Shanghai_300MW_sub,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,40,TRUE,12,-1,18154.51148,700,12,Electricity,200,40,0.6,elec_Region9Shanghai,4.422693955,55677.52873,TRUE,TRUE,TRUE,TRUE,TRUE,0,150.3075,0.6,0.5,0.039,TRUE,0.5,coal_Region9Shanghai,Coal,CO2,co2_sink_9,2.66671228,0.344159997,Coal
ThermalPower,Region10Jiangsu_300MW_sub,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,40,TRUE,12,-1,18154.51148,1920,12,Electricity,200,40,0.6,elec_Region10Jiangsu,4.422693955,55677.52873,TRUE,TRUE,TRUE,TRUE,TRUE,0,150.3075,0.6,0.5,0.039,TRUE,0.5,coal_Region10Jiangsu,Coal,CO2,co2_sink_10,2.720324748,0.343514714,Coal
ThermalPower,Region11Zhejiang_300MW_sub,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,40,TRUE,12,-1,18154.51148,6600,12,Electricity,200,40,0.6,elec_Region11Zhejiang,4.422693955,55677.52873,TRUE,TRUE,TRUE,TRUE,TRUE,0,150.3075,0.6,0.5,0.039,TRUE,0.5,coal_Region11Zhejiang,Coal,CO2,co2_sink_11,2.51372332,0.342221536,Coal
ThermalPower,Region12Anhui_300MW_sub,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,40,TRUE,12,-1,18154.51148,39100,12,Electricity,200,40,0.6,elec_Region12Anhui,4.422693955,55677.52873,TRUE,TRUE,TRUE,TRUE,TRUE,0,150.3075,0.6,0.5,0.039,TRUE,0.5,coal_Region12Anhui,Coal,CO2,co2_sink_12,2.433790887,0.344823155,Coal
ThermalPower,Region13Fujian_300MW_sub,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,40,TRUE,12,-1,18154.51148,4095,12,Electricity,200,40,0.6,elec_Region13Fujian,4.422693955,55677.52873,TRUE,TRUE,TRUE,TRUE,TRUE,0,150.3075,0.6,0.5,0.039,TRUE,0.5,coal_Region13Fujian,Coal,CO2,co2_sink_13,3.129919099,0.346041815,Coal
ThermalPower,Region14Jiangxi_300MW_sub,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,40,TRUE,12,-1,18154.51148,1905,12,Electricity,200,40,0.6,elec_Region14Jiangxi,4.422693955,55677.52873,TRUE,TRUE,TRUE,TRUE,TRUE,0,150.3075,0.6,0.5,0.039,TRUE,0.5,coal_Region14Jiangxi,Coal,CO2,co2_sink_14,3.289892742,0.345383997,Coal
ThermalPower,Region15Shandong_300MW_sub,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,40,TRUE,12,-1,18154.51148,15010,12,Electricity,200,40,0.6,elec_Region15Shandong,4.422693955,55677.52873,TRUE,TRUE,TRUE,TRUE,TRUE,0,150.3075,0.6,0.5,0.039,TRUE,0.5,coal_Region15Shandong,Coal,CO2,co2_sink_15,3.356650711,0.345709409,Coal
ThermalPower,Region16Henan_300MW_sub,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,40,TRUE,12,-1,18154.51148,8940,12,Electricity,200,40,0.6,elec_Region16Henan,4.422693955,55677.52873,TRUE,TRUE,TRUE,TRUE,TRUE,0,150.3075,0.6,0.5,0.039,TRUE,0.5,coal_Region16Henan,Coal,CO2,co2_sink_16,3.288264888,0.345071487,Coal
ThermalPower,Region17Hubei_300MW_sub,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,40,TRUE,12,-1,18154.51148,1043,12,Electricity,200,40,0.6,elec_Region17Hubei,4.422693955,55677.52873,TRUE,TRUE,TRUE,TRUE,TRUE,0,150.3075,0.6,0.5,0.039,TRUE,0.5,coal_Region17Hubei,Coal,CO2,co2_sink_17,3.466095595,0.346418179,Coal
ThermalPower,Region18Hunan_300MW_sub,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,40,TRUE,12,-1,18154.51148,3760,12,Electricity,200,40,0.6,elec_Region18Hunan,4.422693955,55677.52873,TRUE,TRUE,TRUE,TRUE,TRUE,0,150.3075,0.6,0.5,0.039,TRUE,0.5,coal_Region18Hunan,Coal,CO2,co2_sink_18,3.196381579,0.352295997,Coal
ThermalPower,Region19Guangdong_300MW_sub,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,40,TRUE,12,-1,18154.51148,7490,12,Electricity,200,40,0.6,elec_Region19Guangdong,4.422693955,55677.52873,TRUE,TRUE,TRUE,TRUE,TRUE,0,150.3075,0.6,0.5,0.039,TRUE,0.5,coal_Region19Guangdong,Coal,CO2,co2_sink_19,3.301610357,0.347215132,Coal
ThermalPower,Region20Guangxi_300MW_sub,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,40,TRUE,12,-1,18154.51148,3035,12,Electricity,200,40,0.6,elec_Region20Guangxi,4.422693955,55677.52873,TRUE,TRUE,TRUE,TRUE,TRUE,0,150.3075,0.6,0.5,0.039,TRUE,0.5,coal_Region20Guangxi,Coal,CO2,co2_sink_20,3.264389697,0.350279997,Coal
ThermalPower,Region21Hainan_300MW_sub,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,40,TRUE,12,-1,18154.51148,300,12,Electricity,200,40,0.6,elec_Region21Hainan,4.422693955,55677.52873,TRUE,TRUE,TRUE,TRUE,TRUE,0,150.3075,0.6,0.5,0.039,TRUE,0.5,coal_Region21Hainan,Coal,CO2,co2_sink_21,3.570426232,0.345959997,Coal
ThermalPower,Region22Chongqing_300MW_sub,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,40,TRUE,12,-1,18154.51148,2884,12,Electricity,200,40,0.6,elec_Region22Chongqing,4.422693955,55677.52873,TRUE,TRUE,TRUE,TRUE,TRUE,0,150.3075,0.6,0.5,0.039,TRUE,0.5,coal_Region22Chongqing,Coal,CO2,co2_sink_22,3.206097024,0.346199997,Coal
ThermalPower,Region23Sichuan_300MW_sub,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,40,TRUE,12,-1,18154.51148,3565,12,Electricity,200,40,0.6,elec_Region23Sichuan,4.422693955,55677.52873,TRUE,TRUE,TRUE,TRUE,TRUE,0,150.3075,0.6,0.5,0.039,TRUE,0.5,coal_Region23Sichuan,Coal,CO2,co2_sink_23,3.179379549,0.346631997,Coal
ThermalPower,Region24Guizhou_300MW_sub,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,40,TRUE,12,-1,18154.51148,10600,12,Electricity,200,40,0.6,elec_Region24Guizhou,4.422693955,55677.52873,TRUE,TRUE,TRUE,TRUE,TRUE,0,150.3075,0.6,0.5,0.039,TRUE,0.5,coal_Region24Guizhou,Coal,CO2,co2_sink_24,3.184610943,0.349726151,Coal
ThermalPower,Region25Yunnan_300MW_sub,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,40,TRUE,12,-1,18154.51148,5200,12,Electricity,200,40,0.6,elec_Region25Yunnan,4.422693955,55677.52873,TRUE,TRUE,TRUE,TRUE,TRUE,0,150.3075,0.6,0.5,0.039,TRUE,0.5,coal_Region25Yunnan,Coal,CO2,co2_sink_25,3.202048922,0.351799997,Coal
ThermalPower,Region26Tibet_300MW_sub,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,40,TRUE,12,-1,18154.51148,0,12,Electricity,200,40,0.6,elec_Region26Tibet,4.422693955,55677.52873,TRUE,TRUE,TRUE,TRUE,TRUE,0,150.3075,0.6,0.5,0.039,TRUE,0.5,coal_Region26Tibet,Coal,CO2,co2_sink_26,3.294231505,0.345871711,Coal
ThermalPower,Region27Shaanxi_300MW_sub,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,40,TRUE,12,-1,18154.51148,7480,12,Electricity,200,40,0.6,elec_Region27Shaanxi,4.422693955,55677.52873,TRUE,TRUE,TRUE,TRUE,TRUE,0,150.3075,0.6,0.5,0.039,TRUE,0.5,coal_Region27Shaanxi,Coal,CO2,co2_sink_27,3.199472857,0.341214543,Coal
ThermalPower,Region28Gansu_300MW_sub,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,40,TRUE,12,-1,18154.51148,4420,12,Electricity,200,40,0.6,elec_Region28Gansu,4.422693955,55677.52873,TRUE,TRUE,TRUE,TRUE,TRUE,0,150.3075,0.6,0.5,0.039,TRUE,0.5,coal_Region28Gansu,Coal,CO2,co2_sink_28,3.315395786,0.343098945,Coal
ThermalPower,Region29Qinghai_300MW_sub,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,40,TRUE,12,-1,18154.51148,1140,12,Electricity,200,40,0.6,elec_Region29Qinghai,4.422693955,55677.52873,TRUE,TRUE,TRUE,TRUE,TRUE,0,150.3075,0.6,0.5,0.039,TRUE,0.5,coal_Region29Qinghai,Coal,CO2,co2_sink_29,3.230385638,0.344159997,Coal
