Time_Index,Demand_Tonnes_Region1Beijing,Demand_Tonnes_Region2Tianjin,Demand_Tonnes_Region3Hebei,Demand_Tonnes_Region4Shanxi,Demand_Tonnes_Region5Innermongolia,Demand_Tonnes_Region6Liaoning,Demand_Tonnes_Region7Jilin,Demand_Tonnes_Region8Heilongjiang,Demand_Tonnes_Region9Shanghai,Demand_Tonnes_Region10Jiangsu,Demand_Tonnes_Region11Zhejiang,Demand_Tonnes_Region12Anhui,Demand_Tonnes_Region13Fujian,Demand_Tonnes_Region14Jiangxi,Demand_Tonnes_Region15Shandong,Demand_Tonnes_Region16Henan,Demand_Tonnes_Region17Hubei,Demand_Tonnes_Region18Hunan,Demand_Tonnes_Region19Guangdong,Demand_Tonnes_Region20Guangxi,Demand_Tonnes_Region21Hainan,Demand_Tonnes_Region22Chongqing,Demand_Tonnes_Region23Sichuan,Demand_Tonnes_Region24Guizhou,Demand_Tonnes_Region25Yunnan,Demand_Tonnes_Region26Tibet,Demand_Tonnes_Region27Shaanxi,Demand_Tonnes_Region28Gansu,Demand_Tonnes_Region29Qinghai,Demand_Tonnes_Region30Ningxia,Demand_Tonnes_Region31Xinjiang
214,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
215,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
216,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
217,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
218,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
219,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
220,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
221,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
222,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
223,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
224,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
225,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
226,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
227,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
228,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
229,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
230,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
231,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
232,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
233,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
234,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
235,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
236,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
237,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
238,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
239,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
240,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
241,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
242,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
243,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
244,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
245,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
246,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
247,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
248,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
249,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
250,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
251,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
252,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
253,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
254,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
255,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
256,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
257,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
258,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
259,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
260,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
261,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
262,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
263,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
264,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
265,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
266,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
267,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
268,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
269,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
270,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
271,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
272,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
273,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
274,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
275,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
276,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
277,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
278,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
279,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
280,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
281,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
282,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
283,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
284,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
285,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
