time_index,BR_AC_Wind_Onshore_Class1,BR_AC_Wind_Onshore_Class3,BR_AL_Wind_Onshore_Class1,BR_AM_Wind_Onshore_Class3,BR_AP_Wind_Onshore_Class1,BR_AP_Wind_Onshore_Class3,BR_BA_Wind_Onshore_Class0,BR_BA_Wind_Onshore_Class1,BR_BA_Wind_Onshore_Class3,BR_CE_Wind_Onshore_Class0,BR_CE_Wind_Onshore_Class1,BR_CE_Wind_Onshore_Class3,BR_ES_Wind_Onshore_Class1,BR_GO_Wind_Onshore_Class0,BR_GO_Wind_Onshore_Class1,BR_GO_Wind_Onshore_Class2,BR_GO_Wind_Onshore_Class3,BR_MA_Wind_Onshore_Class0,BR_MA_Wind_Onshore_Class1,BR_MA_Wind_Onshore_Class3,BR_MG_Wind_Onshore_Class0,BR_MG_Wind_Onshore_Class1,BR_MG_Wind_Onshore_Class3,BR_MS_Wind_Onshore_Class0,BR_MS_Wind_Onshore_Class1,BR_MS_Wind_Onshore_Class2,BR_MS_Wind_Onshore_Class3,BR_MT_Wind_Onshore_Class0,BR_MT_Wind_Onshore_Class1,BR_MT_Wind_Onshore_Class2,BR_MT_Wind_Onshore_Class3,BR_PA_Wind_Onshore_Class0,BR_PA_Wind_Onshore_Class1,BR_PA_Wind_Onshore_Class2,BR_PA_Wind_Onshore_Class3,BR_PB_Wind_Onshore_Class0,BR_PB_Wind_Onshore_Class1,BR_PB_Wind_Onshore_Class3,BR_PE_Wind_Onshore_Class0,BR_PE_Wind_Onshore_Class1,BR_PI_Wind_Onshore_Class0,BR_PI_Wind_Onshore_Class1,BR_PI_Wind_Onshore_Class3,BR_PR_Wind_Onshore_Class0,BR_PR_Wind_Onshore_Class1,BR_PR_Wind_Onshore_Class3,BR_RJ_Wind_Onshore_Class0,BR_RJ_Wind_Onshore_Class1,BR_RN_Wind_Onshore_Class0,BR_RN_Wind_Onshore_Class1,BR_RO_Wind_Onshore_Class0,BR_RO_Wind_Onshore_Class2,BR_RO_Wind_Onshore_Class3,BR_RR_Wind_Onshore_Class2,BR_RS_Wind_Onshore_Class0,BR_RS_Wind_Onshore_Class1,BR_SC_Wind_Onshore_Class1,BR_SE_Wind_Onshore_Class1,BR_SP_Wind_Onshore_Class0,BR_SP_Wind_Onshore_Class1,BR_TO_Wind_Onshore_Class0,BR_TO_Wind_Onshore_Class1,BR_TO_Wind_Onshore_Class2,BR_TO_Wind_Onshore_Class3
139,0.008898551,0.011408696,0.246156522,0.056202899,0.188333333,0.113594203,0.022781631,0.074884058,0.037158454,0.029103382,0.138301208,0.05309372,0.096376812,0.021235427,0.003738776,0,0.014890217,0.007005797,0.068671548,0.018435976,0.00405596,0.001423768,0.000405797,0.081939337,0.106090359,0.102852899,0.070753623,0.026714827,0.016307598,0.005863842,0.007420058,0.039098551,0.156042236,0.013308146,0.039335105,0.011968116,0.161905314,0,0.075814907,0.161560145,0.034128428,0.024098997,0.015482319,0.011943083,0.0758294,0.001623188,0.006695652,0.006492754,0.048521739,0.322982126,0.084787246,0.151285024,0.020368216,0.173732505,0.100928063,0.117360386,0.085243478,0.234175845,0.006815708,0.075527025,0.000664032,0,0.000762112,0.004201159
140,0.01195942,0.016671014,0.283926087,0.000811594,0.229333333,0.09746087,0.025295408,0.122807378,0.046931401,0.032570048,0.142361111,0.032581643,0.33906087,0.018671176,0.000983023,0,0.010917029,0.010371014,0.071054767,0.027680136,0.00988323,0.000956135,0.001984439,0.059948447,0.07419874,0.083647826,0.037857971,0.029529766,0.009610716,0.004465255,0.006262261,0.039043478,0.209921325,0.018102149,0.035418841,0.021,0.202198551,0.056202899,0.077411594,0.202512319,0.03429149,0.024394649,0.034841739,0.007140184,0.043646791,0,0.040823188,0.034568116,0.035530435,0.372516908,0.072725797,0.048237681,0.037538431,0.160468737,0.066006324,0.112874976,0.00284058,0.271795169,0.00905395,0.069208525,0.008299868,0.003656039,0.002256315,0.006628986
141,0.0156,0.021584058,0.329863768,0,0.260831884,0.344475362,0.034889261,0.219382872,0.060827536,0.030445733,0.155155314,0.099408696,0.598052174,0.01575942,0.001478261,0,0.011557246,0.019418841,0.078084516,0.028826428,0.025801952,0.004544155,0.005455988,0.05863147,0.06753472,0.071007971,0.000101449,0.016810033,0.013045059,0.003384615,0.010941836,0.037685507,0.238019048,0.016493953,0.033729952,0.05524058,0.257006763,0.113594203,0.083117598,0.236953623,0.039828019,0.03490301,0.011751304,0.001888011,0.016319255,0,0.177681159,0.083431884,0.0312,0.456017391,0.060776812,0.047839614,0.027398501,0.144721325,0.027992095,0.079836908,0.015884058,0.321371014,0.011211407,0.017319352,0.013713834,0.00782686,0.000449275,0.000547826
142,0.019449275,0.013017391,0.339443478,0,0.253197101,0.163478261,0.047344299,0.326670619,0.079954106,0.029983897,0.172182367,0.10607343,0.547907246,0.009986795,0.002992842,0.008610628,0.020590217,0.033554348,0.069645156,0.025415345,0.038358356,0.00910686,0.013735469,0.04815383,0.036828229,0.061004348,0,0.022548049,0.01636065,0.005966109,0.01398771,0.030788406,0.253103106,0.005452274,0.032314493,0.061376812,0.279914493,0.031681159,0.075238509,0.263934058,0.029832925,0.044317949,0.011758261,0.010890909,0.008384679,0,0.311884058,0.057350725,0.037455072,0.474015459,0.041109565,0.06782029,0.021964418,0.131611594,0.00785964,0.022902029,0.036991304,0.331406763,0.00406489,0,0.014194466,0.007484058,0.006817184,0.003062029
143,0.041014493,0.007185507,0.312510145,0,0.244344928,0.205072464,0.062344124,0.402721476,0.116535749,0.029052496,0.224345894,0.07530628,0.374655072,0.012271176,0.008315528,0.003178744,0.020503986,0.014177899,0.081512738,0.040455584,0.042529902,0.016296618,0.017663768,0.04485735,0.034214241,0.069435507,0.005072464,0.047019398,0.032848661,0.011294389,0.013669488,0.054678261,0.268488613,0.005738331,0.045636393,0.048013043,0.291599517,0.016649275,0.073112215,0.236074638,0.022304125,0.066766109,0.010666667,0.023613966,0.013053002,0,0.299362319,0,0.046115942,0.471030918,0.042997101,0.05247343,0.008676262,0.160163975,0.01726693,0.044954203,0.050356522,0.289852174,0.004037588,3.58E-05,0.006141238,0.001285797,0.01102795,0.002047536
144,0.018005797,0.006657971,0.359649275,0,0.15137971,0.237744928,0.09530805,0.416574967,0.122845894,0.03127343,0.227407246,0.069949758,0.326086957,0.011373591,0.013343508,0.002434783,0.012280435,0.020296377,0.084872311,0.045178517,0.057303283,0.033202512,0.023700686,0.063271636,0.06027259,0.113655072,0.019930435,0.064595095,0.052215722,0.012012635,0.020711498,0.084242029,0.248920911,0.010111944,0.060616747,0.030243478,0.336144444,0.003449275,0.117178468,0.277575362,0.017193014,0.076878484,0.045563478,0.073977866,0.008572671,0.010527536,0.222144928,0,0.091849275,0.479294686,0.015981449,0.029408696,0.001492854,0.199139545,0.056100132,0.032944541,0.007176812,0.315803865,0.004569799,0.000429668,0.018232411,0.00917913,0.016010352,0.003304348
145,0.013988406,0.018849275,0.32535942,0,0.113884058,0.184782609,0.116218404,0.353066403,0.090835749,0.048981643,0.240142995,0.060852174,0.235944928,0.010603865,0.014251405,0.013140097,0.006727174,0.027939855,0.10031701,0.059354987,0.073008577,0.053273237,0.033809916,0.109396687,0.089741651,0.135830435,0.030684058,0.081367001,0.071946245,0.01457644,0.02141086,0.118388406,0.243476605,0.016213493,0.078029308,0.025046377,0.387802415,0,0.171120083,0.268402899,0.019333928,0.076169008,0.052476522,0.12346614,0.029254244,0.056202899,0.164492754,0,0.071124638,0.509311111,0.02244058,0.024626087,0.003877661,0.247515528,0.099276416,0.022872657,0.031295652,0.282651208,0.018555026,0.009212958,0.018966535,0.018082319,0.017867081,0.006556522
146,0.028373913,0.030371014,0.262388406,0,0.102347826,0.149263768,0.121119749,0.309229249,0.066901449,0.064905636,0.243226087,0.078573913,0.191376812,0.009035427,0.014540195,0.0216,0.002521739,0.027680797,0.111774218,0.069244842,0.072210352,0.057068792,0.042096415,0.165951967,0.119478513,0.148303623,0.047730435,0.095427648,0.100470619,0.019060424,0.027582995,0.128524638,0.227299379,0.017651974,0.086356844,0.049507246,0.403238164,0,0.221179296,0.235336232,0.021521368,0.077835452,0.050824348,0.146358893,0.085358592,0.055628986,0.150956522,0,0.042747826,0.516637681,0.047662609,0.041252174,0.01011974,0.319520497,0.124846377,0.026241546,0.084005797,0.255408696,0.031544834,0.015665132,0.008757839,0.015697391,0.012258799,0.003587246
147,0.050307246,0.033665217,0.203471014,0,0.08882029,0.114295652,0.122099948,0.268234519,0.057516908,0.093128502,0.222013043,0.092102415,0.171504348,0.005887601,0.013233126,0.017155556,0.000367754,0.029991304,0.112437834,0.078014663,0.072592014,0.055158068,0.047153928,0.168881988,0.138565848,0.160028986,0.061513043,0.10248495,0.131335266,0.027662876,0.031258357,0.120747826,0.218061284,0.019918841,0.08606715,0.118049275,0.353771014,0.019327536,0.233754037,0.19038913,0.022197547,0.06840981,0.056972174,0.166709354,0.129332091,0.053333333,0.164492754,0,0.063663768,0.479158937,0.062950725,0.038912077,0.018765217,0.350532505,0.157755468,0.034547633,0.085973913,0.220863768,0.038763534,0.013336061,0.009456653,0.011161739,0.007469979,0.004143188
148,0.058301449,0.04347971,0.153804348,0,0.126652174,0.076863768,0.120364728,0.211674045,0.043928502,0.121849919,0.210973188,0.111225121,0.122721739,0.004335588,0.013952085,0.014570048,0,0.029255072,0.105997864,0.086607332,0.072075836,0.055488309,0.052240732,0.158226294,0.156966856,0.164402899,0.066591304,0.103371014,0.139072112,0.033574582,0.030747594,0.090785507,0.201825259,0.014677861,0.073765378,0.218862319,0.307322222,0.078011594,0.224650932,0.150468841,0.018407135,0.069311929,0.061635362,0.163765481,0.131392133,0.056202899,0.154342029,0,0.072846377,0.431784058,0.074562319,0.039377778,0.026728036,0.332320497,0.199279227,0.061568309,0.065408696,0.179862802,0.046482094,0.013519864,0.006515942,0.003936232,0.00092236,0.004450435
149,0.062782609,0.046655072,0.114353623,0,0.095802899,0.079733333,0.107800594,0.16286693,0.030416908,0.131894364,0.210041304,0.102966184,0.081072464,0.00913591,0.018639692,0.015389372,0.000443841,0.024553986,0.10446865,0.08947468,0.066724164,0.052913623,0.052169031,0.165344513,0.155506112,0.163981159,0.061513043,0.105074247,0.136061133,0.03411074,0.031203942,0.079717391,0.190832298,0.012101549,0.055852979,0.277689855,0.272908696,0.214944928,0.208510559,0.110917391,0.015672389,0.07333913,0.056689275,0.15722108,0.092140787,0.005884058,0.156881159,0,0.058498551,0.386591304,0.066147246,0.047449275,0.029186607,0.285423602,0.21593834,0.080662029,0.046724638,0.137235749,0.047978682,0.031091219,0.002463241,0.00142029,0.000823188,0.003071884
150,0.064014493,0.053962319,0.088636232,0,0.069115942,0.105878261,0.094959944,0.137170487,0.024698551,0.119084702,0.195919565,0.084086957,0.038817391,0.013736232,0.018242295,0.013447343,0.004403623,0.022186594,0.108974218,0.084169309,0.068610352,0.056378357,0.04929672,0.169036853,0.16418034,0.173098551,0.068707246,0.104148718,0.122655599,0.03149922,0.029658667,0.075252174,0.174673292,0.01309945,0.042832367,0.282833333,0.290195652,0.303536232,0.197405383,0.105387681,0.017068004,0.073972352,0.044710725,0.148995784,0.066075776,0,0.150956522,0,0.035049275,0.327445894,0.048386087,0.06454686,0.025345927,0.256349482,0.234950725,0.079936232,0.028626087,0.119205797,0.05607424,0.05353896,0.00274888,0.001149758,0,0.002927536
151,0.068501449,0.064989855,0.064001449,0,0.054814493,0.090446377,0.082379815,0.122553096,0.023511111,0.082912721,0.17123913,0.060046377,0.012915942,0.023314654,0.014446022,0.01182029,0.008910145,0.018205797,0.100391457,0.067195737,0.073378409,0.065637874,0.047632647,0.174871014,0.18837845,0.181902899,0.07293913,0.09995786,0.115502152,0.027027722,0.030022647,0.05082029,0.156264182,0.00982069,0.033205475,0.242394203,0.277673913,0.244944928,0.190704762,0.081371739,0.019313266,0.065796656,0.030848696,0.146638472,0.06868323,0,0.12217971,0,0.049002899,0.274500966,0.042664348,0.059062802,0.020734833,0.222345342,0.239435046,0.074528696,0.047330435,0.109077295,0.073717438,0.06139676,0.002091173,0.001777778,0.001071429,0.001205797
152,0.06386087,0.064017391,0.060388406,0.005884058,0.064524638,0.056202899,0.070703056,0.119315415,0.024663768,0.05735781,0.159889855,0.039219324,0.005072464,0.03011401,0.008276013,0.006009662,0.011256522,0.017397464,0.079070938,0.051033589,0.070746643,0.066144155,0.041645767,0.188776812,0.191746314,0.167885507,0.061936232,0.096122408,0.101212824,0.024747975,0.027609894,0.033624638,0.138217805,0.00848016,0.028875684,0.198944928,0.232732367,0.186811594,0.186300207,0.067563043,0.021219621,0.054886511,0.01689971,0.17175415,0.07730559,0,0.081455072,0,0.094655072,0.245228986,0.040471884,0.046305314,0.019127036,0.179247205,0.243899517,0.074960386,0.068249275,0.112068599,0.081269191,0.049628645,0.001960474,0.002766377,0.005753002,0
153,0.047733333,0.048097101,0.06662029,0.001014493,0.082889855,0.046115942,0.063507177,0.116914625,0.024828502,0.053105958,0.163667633,0.02567343,0.011197101,0.039081481,0.008584324,0.004771014,0.013222101,0.01695,0.061758047,0.036848423,0.067003253,0.068938357,0.04000122,0.199364803,0.188947952,0.191325362,0.052588406,0.093399554,0.091804128,0.023603419,0.024813913,0.027294203,0.107590062,0.010167716,0.024917391,0.145633333,0.218437681,0.108684058,0.170828157,0.074325362,0.028496024,0.046070903,0.007666087,0.199085639,0.095596687,0,0.069402899,0,0.160434783,0.230952174,0.05003942,0.047329469,0.018348226,0.15266501,0.241473342,0.084359034,0.085886957,0.108912077,0.066759046,0.036986189,0.001032938,0.003599227,0.00882029,0
154,0.051727536,0.044311594,0.059869565,0,0.076518841,0.053907246,0.060912101,0.126686957,0.021186957,0.052392271,0.172198068,0.033410628,0.024973913,0.044262158,0.012877492,0.013715942,0.01497971,0.014022101,0.054476278,0.029158909,0.063074238,0.068201353,0.036975439,0.188898551,0.217945306,0.241647101,0.069553623,0.082171237,0.078193412,0.017773318,0.020140754,0.036994203,0.085019462,0.010994503,0.025009662,0.0851,0.214243961,0.042747826,0.153781781,0.062980435,0.039807061,0.048474916,0.003612174,0.215738603,0.121281573,0,0.056202899,0,0.197971014,0.205008213,0.050190145,0.05152657,0.016481759,0.13724058,0.232613439,0.086282899,0.097713043,0.094856039,0.061678167,0.027473146,0.000387352,0.001748406,0.008368737,0
155,0.044565217,0.042930435,0.113973913,0,0.084037681,0.103072464,0.059417566,0.141311462,0.02142657,0.052725926,0.191655314,0.063209662,0.1108,0.056059903,0.02766223,0.016888889,0.020073188,0.013626449,0.047246682,0.016761978,0.048664774,0.03703285,0.029249733,0.201128571,0.247811468,0.239732609,0.051886957,0.093294091,0.09316188,0.022720327,0.02311799,0.044,0.063566874,0.005181609,0.027127375,0.058866667,0.21694686,0.021623188,0.125772671,0.071523188,0.033251282,0.031421628,0.00144,0.300930962,0.166604555,0,0.050446377,0,0.172608696,0.263801932,0.056186667,0.07916715,0.028867766,0.168429814,0.202722354,0.076915556,0.107092754,0.167590338,0.025948574,0.000692242,3.69E-05,0.00185971,0.000855072,0
156,0.048521739,0.046392754,0.142746377,0,0.057692754,0.089744928,0.053119888,0.112644269,0.015229952,0.079988406,0.294231643,0.122278261,0.135165217,0.024231884,0.009829281,0.00189372,0.009201812,0.001255435,0.072424714,0.031823359,0.03778255,0.030514396,0.018870481,0.19009089,0.265599622,0.146278261,0.062765217,0.063305909,0.059220905,0.008825715,0.008954048,0.055836232,0.089503106,0.004508346,0.027827053,0.052055072,0.22645314,0.008521739,0.139088613,0.109681884,0.045606689,0.056919955,0.008995362,0.358606588,0.270446791,0.027362319,0.06595942,0,0.160434783,0.293938647,0.069695072,0.082666667,0.040762019,0.140433126,0.179773913,0.057071691,0.143701449,0.165074396,0.019826087,0.002174936,0,0,0,0
157,0.07255942,0.048481159,0.152302899,0,0.020666667,0.103773913,0.048190606,0.087129644,0.015338164,0.075377778,0.320104589,0.129785507,0.100518841,0.044017391,0.011671931,0.001826087,0.015966667,0.015655072,0.070710297,0.03776948,0.028312334,0.032954976,0.019084363,0.240943685,0.355190296,0.190082609,0.106118841,0.097937793,0.059102503,0.007314604,0.012809739,0.091217391,0.144396687,0.008683458,0.047441063,0.040965217,0.232258937,0.009130435,0.13027619,0.137146377,0.060988331,0.079234783,0.014206377,0.336737022,0.319431056,0.134028986,0.051408696,0,0.141646377,0.288923671,0.058701449,0.055217391,0.03490075,0.143047619,0.219740184,0.067244444,0.15157971,0.16681256,0.030825806,0.012127536,0,0,0,0
158,0.07562029,0.05594058,0.157078261,0,0.032055072,0.1164,0.043254339,0.071279842,0.021586957,0.06854686,0.28464372,0.126960386,0.061368116,0.05488438,0.008813724,0.000811594,0.018228623,0.014644203,0.069063005,0.033924126,0.018674357,0.027896232,0.013410526,0.279442029,0.452773409,0.243231884,0.118794203,0.140763434,0.054957751,0.008510591,0.018340638,0.11115942,0.125306832,0.010246877,0.061446538,0.032134783,0.229125121,0.007507246,0.10880911,0.136707246,0.063537421,0.065716388,0.011932754,0.303013966,0.333098137,0.183768116,0.041785507,0.006289855,0.115698551,0.279808213,0.072144928,0.041184541,0.023546627,0.222600414,0.280097672,0.109291981,0.228333333,0.158800966,0.050725012,0.030369991,0,0,0,0
159,0.056573913,0.032621739,0.173188406,0.007101449,0.077150725,0.066533333,0.035653222,0.060351515,0.023677295,0.067446699,0.246715942,0.107978744,0.029571014,0.054097262,0.006398107,0.00189372,0.017105435,0.011473551,0.079679329,0.042818585,0.00893428,0.018963865,0.008066209,0.265695238,0.451391682,0.29150942,0.140376812,0.140813155,0.072282828,0.011597919,0.025076715,0.100657971,0.129066667,0.012605497,0.059228502,0.033817391,0.1982657,0.015884058,0.103497308,0.12615942,0.057587365,0.054782609,0.022822609,0.220412648,0.274550725,0.229344928,0.050927536,0.020092754,0.101669565,0.269138164,0.061732174,0.0467343,0.014931934,0.247946998,0.309616162,0.138362126,0.242608696,0.159810628,0.04982216,0.040148338,0.000129117,0,0.000231884,0.000710145
160,0.04226087,0.012855072,0.208157971,0.024684058,0.207594203,0.028892754,0.030042885,0.056520949,0.037571498,0.0663343,0.200543237,0.088150725,0.028176812,0.053454428,0.007705058,0.008610628,0.020361232,0.011882246,0.083206407,0.038095482,0.006629991,0.010036522,0.003278108,0.24766501,0.382503592,0.282876087,0.121608696,0.131057971,0.074157576,0.013160461,0.026481855,0.075915942,0.191102277,0.012492554,0.051508857,0.032852174,0.176655072,0.018944928,0.099993375,0.147277536,0.047307023,0.037817614,0.02794087,0.132999736,0.20253706,0.154342029,0.049002899,0.043228986,0.091147826,0.259601932,0.045510725,0.050952657,0.010173313,0.245912215,0.281707686,0.131715942,0.194249275,0.169557488,0.046197288,0.043466667,0.000627141,0,0.001280124,0.00177971
161,0.038724638,0.010792754,0.253157971,0.01817971,0.133182609,0.183768116,0.024640824,0.06236917,0.03751256,0.060535266,0.173025362,0.086173913,0.047078261,0.062316908,0.010315173,0.008483092,0.023125725,0.005480072,0.086212662,0.031571697,0.005858385,0.009529082,0.000775591,0.252185507,0.316489477,0.268341304,0.128333333,0.112019175,0.063980325,0.015567298,0.02632572,0.044656522,0.255236439,0.011691754,0.039648792,0.024550725,0.167281643,0.015118841,0.084163975,0.150326812,0.041437978,0.027837235,0.030768116,0.09450303,0.134481573,0.060794203,0.036011594,0.037455072,0.080881159,0.265392754,0.036133333,0.06036715,0.009869865,0.25796853,0.237197365,0.101395169,0.118904348,0.197649275,0.038331183,0.040289514,0.00472253,1.35E-05,0.003471843,0.000568116
162,0.031878261,0.020789855,0.312617391,0.062515942,0.069689855,0.228144928,0.028115523,0.09334888,0.035004348,0.054195813,0.165397826,0.084430918,0.080084058,0.055298873,0.009453653,0.007717874,0.024591304,0.011401087,0.087179863,0.029251833,0.006236143,0.009318261,0.0011582,0.24379234,0.268479899,0.256152899,0.132765217,0.089722854,0.049057708,0.015848384,0.022044444,0.033278261,0.198433126,0.01055932,0.035388567,0.020734783,0.182928986,0.016649275,0.077541615,0.17287971,0.039303307,0.021880936,0.02216058,0.083327009,0.111146998,0.042747826,0.022771014,0.008724638,0.067681159,0.294318841,0.027761159,0.040788406,0.013331734,0.222961491,0.225220026,0.064154976,0.063431884,0.258102415,0.027017298,0.032581074,0.006596047,0.00051401,0.004238095,0.000730435
163,0.065089855,0.02914058,0.333950725,0.078585507,0.213768116,0.091147826,0.03729883,0.137139394,0.038861353,0.044238969,0.164174396,0.074823188,0.171762319,0.04991723,0.008203963,0.001826087,0.023300362,0.032582971,0.079720214,0.030907928,0.008155457,0.008896812,0.000384439,0.225961905,0.233429238,0.232824638,0.132452174,0.08069097,0.031568906,0.015948123,0.015478957,0.028443478,0.254372671,0.009543628,0.046750564,0.014295652,0.216580193,0.013588406,0.076529607,0.1827,0.031063991,0.023900111,0.019308406,0.090145982,0.089356522,0.053907246,0.051889855,0,0.051889855,0.346134783,0.014943768,0.034231884,0.008794203,0.189506418,0.234319895,0.030110531,0.176405797,0.320956522,0.014446003,0.020689173,0.001934124,0,0.005186128,0.000608696
164,0.010994203,0.054165217,0.418530435,0.053333333,0.26304058,0.071698551,0.05003164,0.210929117,0.046076329,0.035474396,0.186847343,0.073358454,0.28384058,0.051203221,0.006583378,0.00142029,0.014365217,0.024240217,0.088649886,0.027002387,0.011453889,0.006765411,0.000395118,0.200838095,0.194394833,0.186989855,0.08977971,0.057880268,0.018550373,0.012379636,0.012742106,0.048023188,0.335232298,0.013147426,0.038880837,0.013317391,0.319237198,0.017031884,0.083436853,0.208852899,0.031502638,0.031304348,0.010911304,0.083224769,0.111710145,0.009333333,0.267744928,0,0.04804058,0.453976329,0.014577391,0.026164251,0.011734333,0.170201242,0.22658217,0.021092174,0.059869565,0.387505314,0.012172791,0.011651151,0.000424242,0,0.007023602,0
165,0.016330435,0.044155072,0.505292754,0.028892754,0.175144928,0.293797101,0.067560258,0.30449249,0.061225121,0.03841095,0.243498068,0.080533333,0.381008696,0.035796135,0.002413724,0.003043478,0.004376087,0.010982971,0.091664989,0.025946633,0.018733984,0.004191111,0.006219985,0.164175569,0.147849149,0.156253623,0.05462029,0.04913155,0.015299078,0.008024972,0.010468019,0.025881159,0.265446791,0.008969715,0.037285346,0.024815942,0.395488889,0.030718841,0.112043478,0.241214493,0.033458194,0.054322854,0.004511304,0.059545718,0.110214079,0,0.514133333,0.006492754,0.040823188,0.592633816,0.028137971,0.022102415,0.016353023,0.174999586,0.255857181,0.026500097,0.00415942,0.444297585,0.005024778,0.012705541,0.003604216,0,0.009020704,0
166,0.019933333,0.037775362,0.454855072,0.003652174,0.227921739,0.18884058,0.091911577,0.396882477,0.076181643,0.049596779,0.306611353,0.086459903,0.468278261,0.022568438,0.00176575,0.000743961,0.005543116,0.009123913,0.069886804,0.019690878,0.03924058,0.004838841,0.01377971,0.096723602,0.097120101,0.139655797,0.014353623,0.03751126,0.007105841,0.007057599,0.007169623,0.010618841,0.234320497,0.006105547,0.058969243,0.209675362,0.411318357,0.049484058,0.212255487,0.260657971,0.035840951,0.064585507,0.005630725,0.038826877,0.046813665,0,0.508324638,0,0.009130435,0.653892271,0.032646957,0.008038647,0.010863168,0.161320083,0.243002723,0.045156715,0.031507246,0.406631884,0.004962693,0.011070418,0.0267278,2.71E-05,0.010566874,0.009006957
