MA_solar_pv,CT_onshore_wind,CT_solar_pv,ME_onshore_wind,ME_solar_pv,MA_onshore_wind
0.6208,0.091907829,0.6391,0.4406991,0.631564945,0.263286590
0.4198,0.124609262,0.3326,0.468746305,0.361956690,0.312556346
0.1447,0.080428898,0.1212,0.181470871,0.145769650,0.137849051
0.0,0.05572122,0.0016,0.126308754,0.000000000,0.115492831
0.0,0.403289109,0.0,0.176664174,0.000000000,0.311510500
0.0,0.439800203,0.0,0.299645334,0.000000000,0.385940064
0.0,0.684147179,0.0,0.310724348,0.000000000,0.551843303
0.0,0.821253717,0.0,0.569564641,0.000000000,0.720666488
0.0,0.844636917,0.0,0.635767341,0.000000000,0.770993052
0.0,0.928524017,0.0,0.771565318,0.000000000,0.880874549
0.0,0.973256946,0.0,0.766265631,0.000000000,0.895923516
0.0,0.98031801,0.0,0.825291634,0.000000000,0.938011510
0.0,0.97805959,0.0,0.82798636,0.000000000,0.920519773
0.0,0.972352087,0.0,0.728311837,0.000000000,0.851312312
0.0,0.969721198,0.0,0.613039911,0.000000000,0.833221534
0.0,0.958485186,0.0,0.498878062,0.000000000,0.725394361
0.0,0.873157978,0.0,0.514073312,0.000000000,0.729867477
0.0215,0.93300271,0.0097,0.582130432,0.025713186,0.783237907
0.1102,0.947054029,0.1175,0.526664078,0.102146532,0.725124394
0.18,0.97704047,0.2176,0.387471616,0.205790582,0.718152437
0.3108,0.936715662,0.3359,0.332711607,0.319986230,0.637595267
0.2751,0.84050864,0.3336,0.240938216,0.294034869,0.555595511
0.2799,0.637986302,0.3762,0.21453312,0.330999738,0.451985276
0.3584,0.652715683,0.4341,0.133675739,0.407439098,0.402720262
0.3817,0.909101725,0.4454,0.095664777,0.385547346,0.583683796
0.3267,0.895211756,0.362,0.120998204,0.324926538,0.526747580
0.132,0.541547298,0.1677,0.197106719,0.118774852,0.346725943
0.0,0.610845327,0.0,0.275644362,0.000000000,0.440075976
0.0,0.838811159,0.0,0.255327553,0.000000000,0.565932441
0.0,0.968714952,0.0,0.403449237,0.000000000,0.713824079
0.0,0.981149793,0.0,0.419306397,0.000000000,0.749557143
0.0,0.993087888,0.0,0.478286386,0.000000000,0.764568738
0.0,0.982717752,0.0,0.601003826,0.000000000,0.798607823
0.0,0.983977854,0.0,0.639689088,0.000000000,0.836820171
0.0,0.993170738,0.0,0.684344947,0.000000000,0.896423012
0.0,0.986391783,0.0,0.762121081,0.000000000,0.932692075
0.0,0.985191524,0.0,0.842633247,0.000000000,0.948217440
0.0,0.977532983,0.0,0.771954536,0.000000000,0.924553681
0.0,0.992018521,0.0,0.78239125,0.000000000,0.915012972
0.0,0.978590786,0.0,0.82505703,0.000000000,0.982989127
0.0,0.86108613,0.0,0.907191992,0.000000000,0.918482238
0.0605,0.90645504,0.043,0.92545855,0.054393370,0.942094235
0.2056,0.980823457,0.1647,0.886749029,0.161686275,0.964108816
0.3067,0.905999482,0.3382,0.866063833,0.308572715,0.931246842
0.3923,0.955959141,0.3577,0.8367697,0.386393563,0.941381736
0.4101,0.956791401,0.307,0.844833016,0.357188888,0.952003777
0.3265,0.610010505,0.3225,0.856024802,0.329959198,0.786506734
0.3543,0.555813551,0.3443,0.789561987,0.341029998,0.728279082
0.3239,0.476414591,0.2887,0.697618365,0.271374898,0.613680594
0.2139,0.118382618,0.1717,0.717000365,0.184842808,0.438794119
0.072,0.219050586,0.0553,0.715849638,0.058827110,0.481005596
0.0,0.408761621,0.0,0.611682713,0.000000000,0.564868114
0.0,0.507191718,0.0,0.509513378,0.000000000,0.514031266
0.0,0.188159958,0.0,0.662385643,0.000000000,0.421489726
0.0,0.145243108,0.0,0.531807899,0.000000000,0.348266668
0.0,0.204861507,0.0,0.4906151,0.000000000,0.354149946
0.0,0.053678736,0.0,0.577703774,0.000000000,0.318882031
0.0,0.275273234,0.0,0.497141749,0.000000000,0.427064578
0.0,0.670831561,0.0,0.357533723,0.000000000,0.537861740
0.0,0.852585375,0.0,0.338484794,0.000000000,0.617691054
0.0,0.950297058,0.0,0.274052173,0.000000000,0.620379621
0.0,0.940219402,0.0,0.276765674,0.000000000,0.638067368
0.0,0.92296797,0.0,0.228949204,0.000000000,0.598102023
0.0,0.922572851,0.0,0.293798834,0.000000000,0.585316040
0.0,0.928044617,0.0,0.485212088,0.000000000,0.757284001
0.1037,0.942382634,0.1888,0.503619492,0.128289624,0.741617376
0.3738,0.997856736,0.3754,0.685714483,0.341686105,0.880142616
0.4981,1.0,0.5028,0.791653097,0.487882943,0.939504525
0.612,1.0,0.6248,0.871738315,0.625454968,0.981968457
0.6376,1.0,0.6784,0.841710687,0.624780575,0.916007496
0.6688,1.0,0.7137,0.919550598,0.683757251,0.986344150
0.5734,1.0,0.5941,0.962088227,0.564122399,1.000000000
0.5992,0.999822497,0.6349,0.994622588,0.585804821,1.000000000
0.4377,0.999640048,0.4757,0.978479803,0.432311157,1.000000000
0.2159,0.948697388,0.2589,0.922472,0.253329530,0.983887833
0.0,0.924775958,0.0,0.987218022,0.000000000,1.000000000
0.0,0.794654906,0.0,0.956002712,0.000000000,0.891493030
0.0,0.496170223,0.0,0.865619838,0.000000000,0.724393779
0.0,0.382007331,0.0,0.824476957,0.000000000,0.620361176
0.0,0.458192676,0.0,0.72318989,0.000000000,0.619983898
0.0,0.219945371,0.0,0.650988221,0.000000000,0.474422087
0.0,0.672615945,0.0,0.746117115,0.000000000,0.719702691
0.0,0.790695429,0.0,0.841066897,0.000000000,0.887791438
0.0,0.751924276,0.0,0.872008085,0.000000000,0.814247711
0.0,0.611951411,0.0,0.746564746,0.000000000,0.735045178
0.0,0.620411396,0.0,0.73396647,0.000000000,0.765079370
0.0,0.386622071,0.0,0.796435595,0.000000000,0.602777083
0.0,0.312067747,0.0,0.81863457,0.000000000,0.610137732
0.0,0.047345538,0.0,0.725407004,0.000000000,0.406413490
0.1905,0.071744822,0.1796,0.642841816,0.185541486,0.353291909
0.4178,0.028206639,0.4105,0.598981798,0.416669976,0.290247610
0.5817,0.00011331,0.562,0.379219294,0.558900578,0.208579255
0.6532,0.026262281,0.6477,0.308797598,0.644560776,0.156940840
0.6672,0.0,0.6139,0.235533953,0.614577253,0.116960352
0.6623,0.0,0.6443,0.110605441,0.642110923,0.009270385
0.6657,0.0,0.6354,0.131094754,0.644658668,0.066409223
0.5627,0.0,0.5505,0.122508883,0.540841499,0.076780972
0.3873,0.0,0.3941,0.060505453,0.375460698,0.006297003
0.1657,0.003144653,0.1819,0.026443888,0.180214586,0.019673479
0.0,0.065051302,0.0,0.038878784,0.000000000,0.059945103
0.0,0.041126672,0.0,0.067580946,0.000000000,0.050837138
0.0,0.099054694,0.0,0.061323173,0.000000000,0.080834202
0.0,0.090165757,0.0,0.037877019,0.000000000,0.110851723
0.0,0.299225628,0.0,0.045391329,0.000000000,0.177497394
0.0,0.612574279,0.0,0.055416323,0.000000000,0.344821192
0.0,0.703891098,0.0,0.089966379,0.000000000,0.444140648
0.0,0.733086348,0.0,0.116398066,0.000000000,0.453482358
0.0,0.634197354,0.0,0.215699196,0.000000000,0.454258328
0.0,0.396869719,0.0,0.231511623,0.000000000,0.343981778
0.0,0.151167691,0.0,0.180385232,0.000000000,0.177855368
0.0,0.047037389,0.0,0.180215091,0.000000000,0.123654820
0.0,0.210611314,0.0,0.198262438,0.000000000,0.219902746
0.0,0.522927701,0.0,0.326084971,0.000000000,0.435234427
0.1736,0.564324081,0.1846,0.495108426,0.192769703,0.568347123
0.3956,0.517066121,0.4174,0.477659822,0.406679166,0.505551392
0.5752,0.176015064,0.5731,0.404312402,0.550035665,0.294233437
0.6762,0.022595532,0.6413,0.434353948,0.671541122,0.249621842
0.69,0.121439934,0.6823,0.522014022,0.687982510,0.346525241
0.6997,0.241908461,0.701,0.703405857,0.697652884,0.525926492
0.688,0.463194638,0.6745,0.758583069,0.658971284,0.623051382
0.5822,0.635374784,0.5811,0.838125706,0.548817281,0.776722836
0.416,0.929497361,0.4471,0.735728621,0.471124483,0.880259593
0.1969,0.778412879,0.2126,0.675085187,0.196282972,0.772125669
0.0,0.52072829,0.0,0.760095179,0.000000000,0.681563729
0.0,0.832364023,0.0,0.862771988,0.000000000,0.876121508
0.0,0.853689492,0.0,0.865571737,0.000000000,0.879025072
0.0,0.666222036,0.0,0.890111268,0.000000000,0.821308606
0.0,0.521987855,0.0,0.878307402,0.000000000,0.704038241
0.0,0.4261536,0.0,0.89946574,0.000000000,0.679365181
0.0,0.902489185,0.0,0.875834942,0.000000000,0.924227191
0.0,0.671697974,0.0,0.832332015,0.000000000,0.790912566
0.0,0.79030633,0.0,0.752482891,0.000000000,0.822075185
0.0,0.762399733,0.0,0.574376285,0.000000000,0.709222001
0.0,0.833920181,0.0,0.595435739,0.000000000,0.727307732
0.0,0.311147124,0.0,0.779488206,0.000000000,0.547811840
0.0,0.322079867,0.0,0.681679368,0.000000000,0.514304275
0.0,0.184155732,0.0,0.637585998,0.000000000,0.408437814
0.0137,0.385980189,0.0012,0.54462266,0.009092761,0.492428561
0.1202,0.644087911,0.0695,0.744631052,0.109207003,0.692107141
0.1691,0.807191014,0.1343,0.70130527,0.141159147,0.800697512
0.2403,0.741118908,0.2246,0.745470643,0.238961809,0.817553600
0.2934,0.649977267,0.2206,0.740904093,0.262483103,0.735223758
0.3407,0.653271496,0.197,0.730060875,0.255828185,0.702732781
0.3119,0.834918559,0.0966,0.807343125,0.208612736,0.861629256
0.1555,0.954018116,0.1254,0.930219293,0.130141800,0.960555491
0.0634,0.96843487,0.0409,0.923228621,0.027355072,0.981278488
0.0037,0.773610055,0.001,0.943951428,0.019470055,0.872831232
0.0,0.300880402,0.0,0.938545585,0.000000000,0.654400489
0.0,0.383148253,0.0,0.946848869,0.000000000,0.706337177
0.0,0.595187545,0.0,0.945524096,0.000000000,0.831387873
0.0,0.317172766,0.0,0.960756898,0.000000000,0.691961174
0.0,0.139804393,0.0,0.899958134,0.000000000,0.575362635
0.0,0.227691144,0.0,0.880884349,0.000000000,0.583123872
0.0,0.383460373,0.0,0.838677406,0.000000000,0.618884285
0.0,0.482100129,0.0,0.787765622,0.000000000,0.663021239
0.0,0.429887861,0.0,0.740416646,0.000000000,0.586070872
0.0,0.165128008,0.0,0.802461624,0.000000000,0.486829947
0.0,0.112509556,0.0,0.777784705,0.000000000,0.461052956
0.0,0.120007463,0.0,0.770112514,0.000000000,0.477903211
0.0,0.061744221,0.0,0.780834675,0.000000000,0.460399238
0.0,0.161194995,0.0,0.790352821,0.000000000,0.510581949
0.0332,0.008176566,0.1233,0.739704967,0.062779054,0.384339836
0.2203,0.028129116,0.3359,0.779059231,0.255668859,0.449701770
0.3719,0.023529317,0.5242,0.68974489,0.434454681,0.372341418
0.5233,0.014750986,0.6378,0.547596931,0.579695012,0.313394509
0.6031,0.033261679,0.6602,0.125704348,0.625702966,0.073574675
0.5883,0.178576827,0.6459,0.612596571,0.593518538,0.425535210
0.5771,0.529172122,0.6269,0.550934553,0.565458109,0.579063146
0.5169,0.564204037,0.5818,0.470416635,0.526003085,0.511910776
0.3534,0.834608614,0.4247,0.427672088,0.404865476,0.667140952
0.153,0.89376235,0.2099,0.428323776,0.178531545,0.714572206
0.0,0.672981381,0.0,0.553063929,0.000000000,0.654516447
0.0,0.885608613,0.0,0.566572726,0.000000000,0.761812706
0.0,0.602224708,0.0,0.435959816,0.000000000,0.557850506
0.0,0.969844997,0.0,0.346201658,0.000000000,0.699452671
0.0,0.899568796,0.0,0.304406852,0.000000000,0.627816299
0.0,0.74300772,0.0,0.439864039,0.000000000,0.613278245
0.0,0.873898566,0.0,0.494073361,0.000000000,0.733232352
0.0,0.869541287,0.0,0.419651687,0.000000000,0.693814572
0.0,0.747394919,0.0,0.230337083,0.000000000,0.527138136
0.0,0.862656116,0.0,0.222328737,0.000000000,0.558188513
0.0,0.774530828,0.0,0.347614825,0.000000000,0.590115267
0.0,0.774401486,0.0,0.460646957,0.000000000,0.634007614
0.0,0.657429039,0.0,0.423418105,0.000000000,0.590194684
0.0,0.197700605,0.0,0.384700537,0.000000000,0.308541115
0.1827,0.214200363,0.1908,0.291737586,0.186612866,0.264347519
0.4035,0.306823879,0.4205,0.289689332,0.393599301,0.311831630
0.5658,0.353804141,0.5453,0.414338887,0.548434886,0.425536017
0.6151,0.768632412,0.6575,0.403425038,0.607674114,0.597411363
0.6374,0.78620261,0.658,0.378414989,0.592114685,0.599290861
0.6374,0.84426111,0.6534,0.415601909,0.636100473,0.674689631
0.6141,0.918813467,0.6151,0.596761107,0.590117300,0.808611310
0.5187,0.933462977,0.5174,0.656771183,0.476901132,0.813133625
0.3729,0.657408178,0.4078,0.721847773,0.367664791,0.710816252
0.1689,0.919979811,0.2054,0.716733694,0.171270910,0.847008788
0.0,0.556204975,0.0,0.771021783,0.000000000,0.683879523
0.0,0.772527933,0.0,0.719140768,0.000000000,0.748540741
0.0,0.730988622,0.0,0.86914587,0.000000000,0.862530135
0.0,0.82978791,0.0,0.918480992,0.000000000,0.930948846
0.0,0.796669126,0.0,0.914324224,0.000000000,0.860384844
0.0,0.97751683,0.0,0.924927115,0.000000000,0.977300293
0.0,0.941605508,0.0,0.866493762,0.000000000,0.966620707
0.0,0.982470095,0.0,0.86644721,0.000000000,0.956153499
0.0,0.968842566,0.0,0.873667836,0.000000000,0.969762692
0.0,0.992763042,0.0,0.928970397,0.000000000,1.000000000
0.0,0.996216714,0.0,0.920412779,0.000000000,0.997266541
0.0,0.986891747,0.0,0.92659229,0.000000000,1.000000000
0.0,0.875156462,0.0,0.973920107,0.000000000,0.981712265
0.0,0.632540882,0.0,0.970599055,0.000000000,0.854690292
0.1806,0.626590073,0.1734,0.912192583,0.168301954,0.820132981
0.4133,0.609236121,0.4057,0.842262208,0.389177894,0.799427511
0.5741,0.902807772,0.5659,0.903899431,0.544186918,0.939083491
0.6554,0.975747466,0.6412,0.960565567,0.605492043,1.000000000
0.6677,0.83384943,0.6506,0.970244884,0.650431270,0.984565682
0.6701,0.901338458,0.6672,0.965221047,0.666358044,0.972440490
0.6671,0.861373246,0.687,0.948322654,0.671766881,0.901536607
0.5729,0.980166852,0.5986,0.976193488,0.563596370,1.000000000
0.4039,0.961027741,0.4332,0.999455392,0.408830134,1.000000000
0.1763,0.739409745,0.2092,0.948386669,0.189392199,0.863362988
0.0,0.389910728,0.0,0.929534316,0.000000000,0.667695083
0.0,0.670543551,0.0,0.905662656,0.000000000,0.854427141
0.0,0.805588484,0.0,0.922863364,0.000000000,0.877714843
0.0,0.640084982,0.0,0.924029469,0.000000000,0.825265265
0.0,0.77410835,0.0,0.926688373,0.000000000,0.885358008
0.0,0.432131201,0.0,0.91418469,0.000000000,0.713811894
0.0,0.469311059,0.0,0.888160884,0.000000000,0.677844300
0.0,0.442326218,0.0,0.912313819,0.000000000,0.687570524
0.0,0.37494576,0.0,0.89266932,0.000000000,0.663956590
0.0,0.442782104,0.0,0.828690767,0.000000000,0.669400850
0.0,0.382983148,0.0,0.831431687,0.000000000,0.644075471
0.0,0.429876745,0.0,0.830083728,0.000000000,0.653734281
0.0,0.493574768,0.0,0.83528316,0.000000000,0.696777239
0.0,0.263254642,0.0,0.878088832,0.000000000,0.598843271
0.1508,0.186116189,0.0872,0.756025195,0.102758784,0.520329777
0.3569,0.109661892,0.3116,0.720682502,0.307347519,0.430149134
0.5133,0.037819624,0.4334,0.631416142,0.464259283,0.373544495
0.5539,0.004582488,0.4569,0.547193289,0.496627013,0.259975842
0.5123,0.008493275,0.3619,0.512005806,0.424997107,0.256277379
0.4715,0.010663302,0.3338,0.407451332,0.414390754,0.232506734
0.5113,0.003198587,0.4651,0.478827477,0.477701378,0.282703960
0.3938,0.018474255,0.2859,0.644117951,0.345374826,0.335028459
0.2581,0.04784514,0.1328,0.676619411,0.200245355,0.374643659
0.0807,0.041536633,0.0284,0.697887182,0.041505699,0.358125618
0.0,0.087390237,0.0,0.699614763,0.000000000,0.404391486
0.0,0.061732918,0.0,0.895217657,0.000000000,0.507032252
0.0,0.041596264,0.0,0.74459374,0.000000000,0.423032277
0.0,0.134666055,0.0,0.817109346,0.000000000,0.497121558
0.0,0.076825827,0.0,0.767276049,0.000000000,0.473982240
0.0,0.031442165,0.0,0.785121322,0.000000000,0.436545730
0.0,0.082574837,0.0,0.658890426,0.000000000,0.373747775
0.0,0.079487957,0.0,0.567964196,0.000000000,0.338552012
0.0,0.267777562,0.0,0.647756457,0.000000000,0.512194622
0.0,0.289835542,0.0,0.662848592,0.000000000,0.448005231
0.0,0.162032396,0.0,0.534845114,0.000000000,0.360730715
0.0,0.176623672,0.0,0.450231165,0.000000000,0.320490397
0.0,0.131776914,0.0,0.331114829,0.000000000,0.222956404
0.0,0.055713184,0.0,0.300864667,0.000000000,0.208255022
0.0745,0.026980229,0.0238,0.264180124,0.040077717,0.112445860
0.2661,0.053008452,0.193,0.224462181,0.236320052,0.116206784
0.4089,0.042371236,0.3549,0.175480932,0.375245098,0.144980329
0.4458,0.020967832,0.4209,0.169029444,0.432380496,0.095214612
0.49,0.017437968,0.4991,0.049891997,0.501328773,0.054093337
0.4786,0.003252006,0.4964,0.075169712,0.491758641,0.016930417
0.4236,0.003314169,0.4224,0.11100211,0.438027155,0.046299826
0.3719,6.58e-5,0.3964,0.153893024,0.386268978,0.074891338
0.3247,4.87e-5,0.3657,0.068451792,0.352790695,0.063357013
0.0714,3.12e-6,0.089,0.061359812,0.087938492,0.021248144
0.0,0.0,0.0,0.080942161,0.000000000,0.060371303
0.0,0.0,0.0,0.172187582,0.000000000,0.110923991
0.0,0.010483095,0.0,0.175192088,0.000000000,0.086758406
0.0,0.0,0.0,0.234763294,0.000000000,0.115704029
0.0,0.0,0.0,0.318231583,0.000000000,0.181760858
0.0,0.0,0.0,0.454405129,0.000000000,0.253762278
0.0,0.0,0.0,0.494645774,0.000000000,0.285810273
0.0,3.69e-6,0.0,0.501880884,0.000000000,0.252421230
0.0,2.71e-5,0.0,0.410762995,0.000000000,0.200900431
0.0,3.01e-5,0.0,0.357095361,0.000000000,0.246672483
0.0,2.58e-6,0.0,0.344459951,0.000000000,0.198821516
0.0,0.0,0.0,0.331870764,0.000000000,0.171584408
0.0,0.001971686,0.0,0.248593956,0.000000000,0.167077859
0.0,0.031487815,0.0,0.197448134,0.000000000,0.147610562
0.1442,0.026942084,0.1101,0.21586448,0.092867043,0.129572010
0.365,0.005101715,0.3053,0.193622962,0.354708505,0.086532895
0.5017,3.66e-6,0.4522,0.100052603,0.438094948,0.065681192
0.573,0.000305144,0.5036,0.032244824,0.521275277,0.022226973
0.5581,0.000226956,0.5053,0.026858188,0.513897276,0.000000000
0.5431,0.011740827,0.4765,0.035744183,0.503164222,0.033448693
0.5261,0.003262708,0.45,0.112410426,0.466470863,0.056551528
0.4603,0.019983849,0.4381,0.187862873,0.448886096,0.108995308
0.312,0.017650299,0.3287,0.247808129,0.299367479,0.154867598
0.1171,0.059698127,0.1274,0.273470551,0.145922495,0.145023214
0.0,0.185897827,0.0,0.357346624,0.000000000,0.260390327
0.0,0.197089374,0.0,0.508351743,0.000000000,0.349442633
0.0,0.33398509,0.0,0.417069525,0.000000000,0.398474879
0.0,0.235551119,0.0,0.439396083,0.000000000,0.327141746
0.0,0.441693515,0.0,0.511870563,0.000000000,0.502695433
0.0,0.11474853,0.0,0.487362027,0.000000000,0.320993883
0.0,0.257847399,0.0,0.40558964,0.000000000,0.382751427
0.0,0.214650288,0.0,0.443191856,0.000000000,0.327293962
0.0,0.044250902,0.0,0.518396199,0.000000000,0.301368845
0.0,0.063152693,0.0,0.43524465,0.000000000,0.236564930
0.0,0.050943874,0.0,0.332429081,0.000000000,0.189031573
0.0,0.025575124,0.0,0.304247409,0.000000000,0.178446473
0.0,0.011031318,0.0,0.259396672,0.000000000,0.127642730
0.0,0.008579505,0.0,0.249947548,0.000000000,0.103029385
0.1403,0.037484579,0.1068,0.271389455,0.139548885,0.155915454
0.3359,0.088269725,0.3135,0.228279412,0.311962346,0.180718818
0.4751,0.044648953,0.4537,0.117447168,0.474936721,0.068886058
0.5372,0.0,0.4954,0.055241533,0.487155389,0.070719781
0.5388,0.005290942,0.4938,0.039294295,0.508759899,0.054938175
0.5686,0.028706733,0.5097,0.026614927,0.556889497,0.021530777
0.5891,0.000545683,0.5125,0.005834708,0.505747190,0.036433976
0.5142,0.002074254,0.4341,0.00884471,0.464552760,0.050662283
0.3539,0.001968281,0.3189,0.025281269,0.330082028,0.000000000
0.1382,0.002314557,0.1323,0.063963816,0.132158543,0.034312441
0.0,0.000197237,0.0,0.178166062,0.000000000,0.064933603
0.0,0.00210757,0.0,0.167663768,0.000000000,0.111782736
0.0,0.001854725,0.0,0.224186301,0.000000000,0.111257976
0.0,0.012507655,0.0,0.300826341,0.000000000,0.160739782
0.0,0.030582048,0.0,0.31567499,0.000000000,0.223970792
0.0,0.0,0.0,0.005032921,0.000000000,0.000000000
0.0,0.016581304,0.0,0.100700572,0.000000000,0.033619413
0.0,0.019003959,0.0,0.099303961,0.000000000,0.059297851
0.0,0.022072628,0.0,0.078245521,0.000000000,0.041126186
0.0,0.088578492,0.0,0.075638875,0.000000000,0.076037577
0.0,0.111252293,0.0,0.09723404,0.000000000,0.100705118
0.0,0.125527129,0.0,0.131443247,0.000000000,0.150136274
0.0,0.113341562,0.0,0.180799127,0.000000000,0.143308739
0.0,0.040539846,0.0,0.164631635,0.000000000,0.120878741
0.0751,0.093700588,0.0698,0.089521885,0.049147898,0.131366058
0.2797,0.134534627,0.2458,0.051618144,0.240505302,0.114447744
0.429,0.011560022,0.3502,0.039231576,0.371891302,0.069651857
0.4916,0.0186588,0.3972,0.035338283,0.404396631,0.036612179
0.5212,0.018515345,0.4105,0.02258881,0.460087826,0.039189087
0.4923,0.000829689,0.3707,0.044966605,0.428338407,0.047934232
0.3884,0.052546293,0.3647,0.071097523,0.375816184,0.073232817
0.3145,0.021476513,0.2966,0.060584858,0.302226153,0.015919981
0.1933,0.066264421,0.1835,0.068510175,0.182198798,0.077832656
0.0329,0.059351061,0.0328,0.094894975,0.025372268,0.069613637
0.0,0.111248836,0.0,0.206481531,0.000000000,0.144977133
0.0,0.169449061,0.0,0.260052472,0.000000000,0.211072964
0.0,0.373845756,0.0,0.256910264,0.000000000,0.306510360
0.0,0.48211804,0.0,0.337086588,0.000000000,0.379335699
0.0,0.517400086,0.0,0.402897805,0.000000000,0.482195142
0.0,0.580479026,0.0,0.472010732,0.000000000,0.533944094
0.0,0.801485062,0.0,0.475097179,0.000000000,0.650321656
0.0,0.599630117,0.0,0.435777754,0.000000000,0.546187807
0.0,0.806906164,0.0,0.400011212,0.000000000,0.614637280
0.0,0.875562429,0.0,0.471044779,0.000000000,0.648335121
0.0,0.910653651,0.0,0.450522363,0.000000000,0.731432404
0.0,0.931552708,0.0,0.51574856,0.000000000,0.768464492
0.0,0.927892327,0.0,0.681481659,0.000000000,0.824654557
0.0,0.810730755,0.0,0.567743957,0.000000000,0.668608843
0.0218,0.808928549,0.0067,0.30645445,0.005943121,0.578159665
0.1324,0.907672644,0.1309,0.324682534,0.118862266,0.634420112
0.2131,0.937718749,0.2177,0.306025475,0.218785902,0.606286512
0.2524,0.854664505,0.2923,0.259157777,0.297277020,0.600871684
0.281,0.901548028,0.2991,0.242612571,0.272652267,0.607266339
0.2944,0.993324518,0.3183,0.270032912,0.285350774,0.669770232
0.3043,0.987733245,0.3289,0.288045973,0.308377985,0.637899633
0.2265,0.994320035,0.3218,0.431263179,0.253803668,0.765560897
0.1284,0.999625862,0.1956,0.57997942,0.165488854,0.788001861
0.0149,0.995653629,0.012,0.747216702,0.009172997,0.941999002
0.0,0.988453388,0.0,0.827593863,0.000000000,0.974995914
0.0,0.939178765,0.0,0.800173283,0.000000000,0.927001047
0.0,0.825428903,0.0,0.742860794,0.000000000,0.790555696
0.0,0.994983792,0.0,0.855045617,0.000000000,0.965790851
0.0,0.999430418,0.0,0.872960448,0.000000000,0.976575447
0.0,1.0,0.0,0.827691555,0.000000000,0.946186596
0.0,1.0,0.0,0.730978489,0.000000000,0.893306024
0.0,1.0,0.0,0.916867971,0.000000000,1.000000000
0.0,1.0,0.0,0.977053761,0.000000000,1.000000000
0.0,1.0,0.0,0.912560999,0.000000000,0.973297032
0.0,1.0,0.0,0.836899519,0.000000000,0.964440270
0.0,1.0,0.0,0.855240345,0.000000000,0.948733128
0.0,1.0,0.0,0.882111013,0.000000000,0.984709646
0.0,1.0,0.0,0.890236735,0.000000000,0.987995861
0.0043,0.999851346,0.0,0.80857116,0.003152072,0.949382958
0.0343,1.0,0.0249,0.899045169,0.006795710,0.995847687
0.138,1.0,0.1388,0.989792466,0.132915416,1.000000000
0.1864,1.0,0.2009,0.993321359,0.210118712,1.000000000
0.1991,1.0,0.2005,0.997454882,0.185939213,1.000000000
0.1542,1.0,0.1668,0.992768824,0.173003129,1.000000000
0.1065,1.0,0.1009,0.999056697,0.090990123,1.000000000
0.0281,1.0,0.0152,0.999997437,0.019873482,1.000000000
0.0019,0.995113134,0.0,0.999903679,0.000405011,1.000000000
0.0,0.975503504,0.0,0.999911666,0.000000000,1.000000000
0.0,0.995296419,0.0,0.99888128,0.000000000,1.000000000
0.0,0.846773446,0.0,0.998773336,0.000000000,0.966885577
0.0,1.0,0.0,1.0,0.000000000,1.000000000
0.0,1.0,0.0,0.99982512,0.000000000,1.000000000
0.0,1.0,0.0,0.999584496,0.000000000,1.000000000
0.0,1.0,0.0,0.998456895,0.000000000,1.000000000
0.0,1.0,0.0,0.9967103,0.000000000,1.000000000
0.0,1.0,0.0,0.999957263,0.000000000,1.000000000
0.0,1.0,0.0,0.999973893,0.000000000,1.000000000
0.0,1.0,0.0,0.999985039,0.000000000,1.000000000
0.0,1.0,0.0,0.999997079,0.000000000,1.000000000
0.0,0.995598018,0.0,0.999997735,0.000000000,1.000000000
0.0,0.995465696,0.0,0.999890924,0.000000000,1.000000000
0.0,0.987144649,0.0,1.0,0.000000000,1.000000000
0.0279,0.930476904,0.0379,0.996464491,0.029266154,0.989011323
0.2314,0.99927789,0.2573,0.999081194,0.232986529,1.000000000
0.3816,0.999028742,0.4487,0.998540819,0.414938282,1.000000000
0.4435,1.0,0.4728,0.99932909,0.447285056,1.000000000
0.4997,1.0,0.4832,0.999887228,0.506949123,1.000000000
0.4305,1.0,0.4565,0.995612979,0.430754173,1.000000000
0.4368,1.0,0.4403,0.992962897,0.418388120,1.000000000
0.366,0.983023047,0.3669,0.969953299,0.374777598,1.000000000
0.1822,0.984866261,0.2242,0.952869594,0.206012716,0.999216548
0.0052,0.959274292,0.0336,0.925082088,0.003922161,0.992862994
0.0,0.418606073,0.0,0.941513777,0.000000000,0.718995265
0.0,0.440086186,0.0,0.870276332,0.000000000,0.685009291
0.0,0.301750362,0.0,0.888072848,0.000000000,0.636867726
0.0,0.229936361,0.0,0.880574465,0.000000000,0.567715618
0.0,0.288396031,0.0,0.875801265,0.000000000,0.565339574
0.0,0.573553324,0.0,0.885309696,0.000000000,0.778152445
0.0,0.578315735,0.0,0.857871413,0.000000000,0.723918040
0.0,0.673941195,0.0,0.869572878,0.000000000,0.831547731
0.0,0.575025856,0.0,0.795126379,0.000000000,0.759419328
0.0,0.554408133,0.0,0.704979062,0.000000000,0.645470629
0.0,0.662931561,0.0,0.769701898,0.000000000,0.738487888
0.0,0.556616545,0.0,0.772927403,0.000000000,0.724722357
0.0,0.403336436,0.0,0.859833539,0.000000000,0.669026875
0.0,0.201248974,0.0,0.886167049,0.000000000,0.576595191
0.0115,0.248261675,0.0077,0.862638474,0.026448633,0.581979396
0.1885,0.086267263,0.2329,0.948632121,0.204625090,0.542139713
0.3249,0.040963087,0.4482,0.935154259,0.406627121,0.510022710
