ID,Cata,源,汇,NEWID,NO,Status,SY,YR,CA（MW）,UH（h）,SP（g/kWh）,CE（Mt/年）,TCE（Mt）,lat1,lng1,源lat,源lng,汇lat,汇lng,UT,是否热电联产,距离,最近埋存点,埋存点性质,总碳封存额（Mt）
1898,煤源,Y1898,,CSP1898,1,01 Operating,2020,30,350,4234,310.7,1.289193724,33.51903682,34.56012808,109.52978,34.56012808,109.52978,,,超临界,热电联产,45.57320143,CCS075,陆地埋存,60.6
1899,煤源,Y1899,,CSP1899,1,01 Operating,2020,30,350,4234,310.7,1.289193724,33.51903682,34.56012808,109.52978,34.56012808,109.52978,,,超临界,热电联产,45.57320143,CCS075,陆地埋存,60.6
1900,煤源,Y1900,,CSP1900,1,01 Operating,2013,30,1036,3740,282.59,3.065816649,58.25051634,23.41536628,116.6999843,23.41536628,116.6999843,,,超超临界,常规煤电,288.3769985,CCS063,海洋埋存,12
1901,煤源,Y1901,,CSP1901,1,01 Operating,2013,30,1036,3740,281.66,3.055727087,58.05881465,23.41536628,116.6999843,23.41536628,116.6999843,,,超超临界,常规煤电,288.3769985,CCS063,海洋埋存,12
1902,煤源,Y1902,,CSP1902,1,01 Operating,2010,30,1036,3740,282.27,3.062344972,48.99751955,23.41536628,116.6999843,23.41536628,116.6999843,,,超超临界,常规煤电,288.3769985,CCS063,海洋埋存,12
1903,煤源,Y1903,,CSP1903,1,01 Operating,2009,30,1036,3740,282.27,3.062344972,45.93517458,23.41536628,116.6999843,23.41536628,116.6999843,,,超超临界,常规煤电,288.3769985,CCS063,海洋埋存,12
1904,煤源,Y1904,,CSP1904,1,01 Operating,2010,30,620,4447,313.68,2.421607091,38.74571345,38.05729,114.19627,38.05729,114.19627,,,超临界,热电联产,180.5795256,CCS077,陆地埋存,51.39
1905,煤源,Y1905,,CSP1905,1,01 Operating,2008,30,620,4447,314.25,2.426007486,33.9641048,38.05729,114.19627,38.05729,114.19627,,,超临界,热电联产,180.5795256,CCS077,陆地埋存,51.39
1906,煤源,Y1906,,CSP1906,1,01 Operating,1990,30,350,4447,325.11,1.416848887,-5.667395546,38.05729,114.19627,38.05729,114.19627,,,亚临界,常规煤电,180.5795256,CCS077,陆地埋存,51.39
1907,煤源,Y1907,,CSP1907,1,01 Operating,1990,30,350,4447,324.09,1.412403665,-5.649614662,38.05729,114.19627,38.05729,114.19627,,,亚临界,常规煤电,180.5795256,CCS077,陆地埋存,51.39
1908,煤源,Y1908,,CSP1908,1,01 Operating,1997,30,300,4447,329.08,1.229271758,3.687815275,38.05729,114.19627,38.05729,114.19627,,,亚临界,常规煤电,180.5795256,CCS077,陆地埋存,51.39
1909,煤源,Y1909,,CSP1909,1,01 Operating,1997,30,300,4447,329.86,1.232185433,3.696556298,38.05729,114.19627,38.05729,114.19627,,,亚临界,常规煤电,180.5795256,CCS077,陆地埋存,51.39
1910,煤源,Y1910,,CSP1910,1,01 Operating,2009,30,660,3411,284.31,1.792156046,26.88234069,31.46175556,121.4013944,31.46175556,121.4013944,,,超超临界,常规煤电,180.0627962,CCS044,陆地埋存,100
1911,煤源,Y1911,,CSP1911,1,01 Operating,2009,30,660,3411,281.56,1.774821344,26.62232016,31.46175556,121.4013944,31.46175556,121.4013944,,,超超临界,常规煤电,180.0627962,CCS044,陆地埋存,100
1912,煤源,Y1912,,CSP1912,1,01 Operating,2022,30,650,3411,288.7,1.792255374,50.18315047,31.45488056,121.3909056,31.45488056,121.3909056,,,超超临界,常规煤电,179.98259,CCS044,陆地埋存,100
1913,煤源,Y1913,,CSP1913,1,01 Operating,2023,30,650,3411,288.7,1.792255374,51.97540585,31.45488056,121.3909056,31.45488056,121.3909056,,,超超临界,常规煤电,179.98259,CCS044,陆地埋存,100
1914,煤源,Y1914,,CSP1914,1,01 Operating,2009,30,50,3909,316.3,0.173098338,2.59647507,45.14332,124.787718,45.14332,124.787718,,,亚临界,热电联产,5.397467597,CCS114,陆地埋存,30.08
1915,煤源,Y1915,,CSP1915,1,01 Operating,2001,30,50,3909,315.63,0.172731674,1.209121717,45.14332,124.787718,45.14332,124.787718,,,亚临界,热电联产,5.397467597,CCS114,陆地埋存,30.08
1916,煤源,Y1916,,CSP1916,1,01 Operating,2000,30,50,3909,317.65,0.173837139,1.043022834,45.14332,124.787718,45.14332,124.787718,,,亚临界,热电联产,5.397467597,CCS114,陆地埋存,30.08
1917,煤源,Y1917,,CSP1917,1,01 Operating,2006,30,630,4262,298.16,2.241616971,26.89940365,31.64861111,121.176875,31.64861111,121.176875,,,超临界,常规煤电,150.3893711,CCS044,陆地埋存,100
1918,煤源,Y1918,,CSP1918,1,01 Operating,2006,30,630,4262,300.62,2.260111664,27.12133997,31.64861111,121.176875,31.64861111,121.176875,,,超临界,常规煤电,150.3893711,CCS044,陆地埋存,100
1919,煤源,Y1919,,CSP1919,1,01 Operating,2000,30,320,4262,313.43,1.196911439,7.181468636,31.64861111,121.176875,31.64861111,121.176875,,,亚临界,常规煤电,150.3893711,CCS044,陆地埋存,100
1920,煤源,Y1920,,CSP1920,1,01 Operating,2000,30,320,4262,309.97,1.183698557,7.102191345,31.64861111,121.176875,31.64861111,121.176875,,,亚临界,常规煤电,150.3893711,CCS044,陆地埋存,100
1921,煤源,Y1921,,CSP1921,1,01 Operating,2012,30,250,4015,315,0.8853075,15.935535,38.92504,117.727091,38.92504,117.727091,,,亚临界,常规煤电,27.30360568,CCS108,陆地埋存,13.23
1922,煤源,Y1922,,CSP1922,1,01 Operating,2007,30,600,4234,315.64,2.245185197,29.18740756,34.85397847,108.902774,34.85397847,108.902774,,,超临界,热电联产,64.00764616,CCS075,陆地埋存,60.6
1923,煤源,Y1923,,CSP1923,1,01 Operating,2007,30,600,4234,310.07,2.205565118,28.67234654,35.85397847,108.902774,35.85397847,108.902774,,,超临界,热电联产,89.90081088,CCS134,陆地埋存,11.44
1924,煤源,Y1924,,CSP1924,1,01 Operating,1998,30,320,4377,314.82,1.234658557,4.93863423,37.44899,122.20724,37.44899,122.20724,,,亚临界,热电联产,171.0563185,CCS117,陆地埋存,21.41
1925,煤源,Y1925,,CSP1925,1,01 Operating,1998,30,320,4377,310.43,1.217441891,4.869767562,37.44899,122.20724,37.44899,122.20724,,,亚临界,热电联产,171.0563185,CCS117,陆地埋存,21.41
1926,煤源,Y1926,,CSP1926,1,01 Operating,2010,30,660,4377,283.72,2.294924829,36.71879727,37.44899,122.20724,37.44899,122.20724,,,超超临界,热电联产,171.0563185,CCS117,陆地埋存,21.41
1927,煤源,Y1927,,CSP1927,1,01 Operating,2010,30,660,4377,289.1,2.338442014,37.41507222,37.44899,122.20724,37.44899,122.20724,,,超超临界,热电联产,171.0563185,CCS117,陆地埋存,21.41
1928,煤源,Y1928,,CSP1928,1,01 Operating,2017,30,660,5066,295.07,2.762435898,63.53602565,39.575,111.361,39.575,111.361,,,超临界,常规煤电,112.7271203,CCS071,陆地埋存,0.3
1929,煤源,Y1929,,CSP1929,1,01 Operating,2017,30,660,5066,295.39,2.765431728,63.60492973,39.575,111.361,39.575,111.361,,,超临界,常规煤电,112.7271203,CCS071,陆地埋存,0.3
1930,煤源,Y1930,,CSP1930,1,01 Operating,2016,30,350,2572,310.7,0.783137992,17.22903582,36.62678473,101.6258606,36.62678473,101.6258606,,,超临界,热电联产,437.9781434,CCS041,陆地埋存,120
1931,煤源,Y1931,,CSP1931,1,01 Operating,2015,30,350,2572,310.7,0.783137992,16.44589783,36.62678473,101.6258606,36.62678473,101.6258606,,,超临界,热电联产,437.9781434,CCS041,陆地埋存,120
1932,煤源,Y1932,,CSP1932,1,01 Operating,2006,30,300,4377,301.78,1.10954849,13.31458188,36.78785771,118.250492,36.78785771,118.250492,,,亚临界,常规煤电,53.26208676,CCS083,陆地埋存,26.15
1933,煤源,Y1933,,CSP1933,1,01 Operating,2006,30,300,4377,296.73,1.090981256,13.09177508,36.78785771,118.250492,36.78785771,118.250492,,,亚临界,常规煤电,53.26208676,CCS083,陆地埋存,26.15
1934,煤源,Y1934,,CSP1934,1,01 Operating,2005,30,330,3822,310.7,1.09724575,12.06970325,46.14406028,124.6214416,46.14406028,124.6214416,,,亚临界,热电联产,26.88825906,CCS099,陆地埋存,27.57
1935,煤源,Y1935,,CSP1935,1,01 Operating,1979,30,200,3822,320.7,0.686400624,-10.29600936,46.14406028,124.6214416,46.14406028,124.6214416,,,亚临界,热电联产,26.88825906,CCS099,陆地埋存,27.57
1936,煤源,Y1936,,CSP1936,1,01 Operating,2012,30,250,5260,310,1.14142,20.54556,41.84487,86.28665,41.84487,86.28665,,,亚临界,常规煤电,58.32139733,CCS061,陆地埋存,15
1937,煤源,Y1937,,CSP1937,1,01 Operating,2018,30,670,4377,291.7,2.395222208,57.485333,37.69125675,121.131439,37.69125675,121.131439,,,超超临界,热电联产,73.86943706,CCS117,陆地埋存,21.41
1938,煤源,Y1938,,CSP1938,1,01 Operating,2006,30,160,4377,286.39,0.561581005,6.738972065,37.5328073,121.314934,37.5328073,121.314934,,,亚临界,热电联产,91.85035121,CCS117,陆地埋存,21.41
1939,煤源,Y1939,,CSP1939,1,01 Operating,2005,30,160,4377,309.29,0.606485524,6.671340762,37.5328073,121.314934,37.5328073,121.314934,,,亚临界,热电联产,91.85035121,CCS117,陆地埋存,21.41
1940,煤源,Y1940,,CSP1940,1,01 Operating,2005,30,160,4377,299.21,0.586719692,6.453916614,37.5328073,121.314934,37.5328073,121.314934,,,亚临界,热电联产,91.85035121,CCS117,陆地埋存,21.41
1941,煤源,Y1941,,CSP1941,1,01 Operating,1996,30,110,4377,302.43,0.407710722,0.815421444,37.5328073,121.314934,37.5328073,121.314934,,,亚临界,热电联产,91.85035121,CCS117,陆地埋存,21.41
1942,煤源,Y1942,,CSP1942,1,01 Operating,1997,30,300,3851,316.25,1.02301815,3.06905445,30.687727,114.554527,30.687727,114.554527,,,亚临界,常规煤电,141.6853796,CCS016,陆地埋存,52800
1943,煤源,Y1943,,CSP1943,1,01 Operating,1997,30,300,3851,318.51,1.030328888,3.090986665,30.687727,114.554527,30.687727,114.554527,,,亚临界,常规煤电,141.6853796,CCS016,陆地埋存,52800
1944,煤源,Y1944,,CSP1944,1,01 Operating,2006,30,640,3851,293.18,2.023232835,24.27879401,30.458256,114.889879,30.458256,114.889879,,,超临界,常规煤电,177.9107965,CCS016,陆地埋存,52800
1945,煤源,Y1945,,CSP1945,1,01 Operating,2006,30,640,3851,291.93,2.014606595,24.17527913,30.458256,114.889879,30.458256,114.889879,,,超临界,常规煤电,177.9107965,CCS016,陆地埋存,52800
1946,煤源,Y1946,,CSP1946,1,01 Operating,1994,30,300,3851,317.95,1.028517378,0,30.687727,114.554527,30.687727,114.554527,,,亚临界,常规煤电,141.6853796,CCS016,陆地埋存,52800
1947,煤源,Y1947,,CSP1947,1,01 Operating,1992,30,300,3851,317.62,1.027449881,-2.054899762,30.687727,114.554527,30.687727,114.554527,,,亚临界,常规煤电,141.6853796,CCS016,陆地埋存,52800
1948,煤源,Y1948,,CSP1948,1,01 Operating,1999,30,350,4015,279,1.0977813,5.4889065,39.1521281,117.0382547,39.1521281,117.0382547,,,超临界,热电联产,52.79426302,CCS138,陆地埋存,10
1949,煤源,Y1949,,CSP1949,1,01 Operating,1998,30,350,4015,279,1.0977813,4.3911252,39.1521281,117.0382547,39.1521281,117.0382547,,,超临界,热电联产,52.79426302,CCS138,陆地埋存,10
1950,煤源,Y1950,,CSP1950,1,01 Operating,2007,30,300,4015,310,1.045506,13.591578,39.1521281,117.0382547,39.1521281,117.0382547,,,亚临界,热电联产,52.79426302,CCS138,陆地埋存,10
1951,煤源,Y1951,,CSP1951,1,01 Operating,2006,30,300,4015,310,1.045506,12.546072,39.1521281,117.0382547,39.1521281,117.0382547,,,亚临界,热电联产,52.79426302,CCS138,陆地埋存,10
1952,煤源,Y1952,,CSP1952,1,01 Operating,2015,30,350,3822,283.7,1.062615372,22.31492281,47.74159792,128.7599089,47.74159792,128.7599089,,,超临界,热电联产,301.8713094,CCS073,陆地埋存,81.83
1953,煤源,Y1953,,CSP1953,1,01 Operating,2015,30,350,3822,283.7,1.062615372,22.31492281,47.74159792,128.7599089,47.74159792,128.7599089,,,超临界,热电联产,301.8713094,CCS073,陆地埋存,81.83
1954,煤源,Y1954,,CSP1954,1,01 Operating,2008,30,600,5066,309.87,2.637266386,36.9217294,48.549722,119.773889,48.549722,119.773889,,,超临界,常规煤电,162.8954938,CCS022,陆地埋存,16100
1955,煤源,Y1955,,CSP1955,1,01 Operating,2007,30,600,5066,309.34,2.632755619,34.22582305,48.549722,119.773889,48.549722,119.773889,,,超临界,常规煤电,162.8954938,CCS022,陆地埋存,16100
1956,煤源,Y1956,,CSP1956,1,01 Operating,2010,30,600,5066,297.93,2.535646478,40.57034365,48.549722,119.773889,48.549722,119.773889,,,超临界,常规煤电,162.8954938,CCS022,陆地埋存,16100
1957,煤源,Y1957,,CSP1957,1,01 Operating,2010,30,600,5066,297.25,2.52985908,40.47774528,48.549722,119.773889,48.549722,119.773889,,,超临界,常规煤电,162.8954938,CCS022,陆地埋存,16100
1958,煤源,Y1958,,CSP1958,1,01 Operating,1999,30,500,5066,308.74,2.189707576,10.94853788,48.549722,119.773889,48.549722,119.773889,,,超临界,常规煤电,162.8954938,CCS022,陆地埋存,16100
1959,煤源,Y1959,,CSP1959,1,01 Operating,1998,30,500,5066,308.08,2.185026592,8.740106368,48.549722,119.773889,48.549722,119.773889,,,超临界,常规煤电,162.8954938,CCS022,陆地埋存,16100
1960,煤源,Y1960,,CSP1960,1,01 Operating,2009,30,350,3951,299.7,1.160432406,17.40648609,40.55002248,122.3237945,40.55002248,122.3237945,,,超临界,热电联产,67.523647,CCS124,陆地埋存,17.93
1961,煤源,Y1961,,CSP1961,1,01 Operating,2009,30,350,3951,299.7,1.160432406,17.40648609,40.55002248,122.3237945,40.55002248,122.3237945,,,超临界,热电联产,67.523647,CCS124,陆地埋存,17.93
1962,煤源,Y1962,,CSP1962,1,01 Operating,2015,30,350,3851,277.18,1.046071776,21.9675073,30.91377,113.666091,30.91377,113.666091,,,超临界,热电联产,56.62978376,CCS016,陆地埋存,52800
1963,煤源,Y1963,,CSP1963,1,01 Operating,2014,30,50,3851,318.7,0.171823918,3.43647836,30.919836,113.672559,30.919836,113.672559,,,亚临界,热电联产,57.35556531,CCS016,陆地埋存,52800
1964,煤源,Y1964,,CSP1964,1,01 Operating,2007,30,1050,3888,274.68,3.13979017,40.8172722,28.24026668,121.3105047,28.24026668,121.3105047,,,超超临界,热电联产,278.9320755,CCS039,海洋埋存,160
1965,煤源,Y1965,,CSP1965,1,01 Operating,2007,30,1050,3888,279.64,3.196486541,41.55432503,28.24026668,121.3105047,28.24026668,121.3105047,,,超超临界,热电联产,278.9320755,CCS039,海洋埋存,160
1966,煤源,Y1966,,CSP1966,1,01 Operating,2006,30,1050,3888,279.64,3.196486541,38.35783849,28.24026668,121.3105047,28.24026668,121.3105047,,,超超临界,热电联产,278.9320755,CCS039,海洋埋存,160
1967,煤源,Y1967,,CSP1967,1,01 Operating,2006,30,1050,3888,279.63,3.196372234,38.3564668,28.24026668,121.3105047,28.24026668,121.3105047,,,超超临界,热电联产,278.9320755,CCS039,海洋埋存,160
1968,煤源,Y1968,,CSP1968,1,01 Operating,2006,30,300,3761,326.14,1.030354534,12.3642544,29.44,113.16,29.44,113.16,,,亚临界,常规煤电,114.2223624,CCS055,陆地埋存,24
1969,煤源,Y1969,,CSP1969,1,01 Operating,2006,30,300,3761,324.1,1.023909684,12.28691621,29.44,113.16,29.44,113.16,,,亚临界,常规煤电,114.2223624,CCS055,陆地埋存,24
1970,煤源,Y1970,,CSP1970,1,01 Operating,2012,30,600,3761,286.47,1.810054966,32.58098938,29.441495,113.17,29.441495,113.17,,,超超临界,常规煤电,114.9171705,CCS055,陆地埋存,24
1971,煤源,Y1971,,CSP1971,1,01 Operating,2011,30,600,3761,286.84,1.812392803,30.81067765,29.441495,113.171612,29.441495,113.171612,,,超超临界,常规煤电,115.0449862,CCS055,陆地埋存,24
1972,煤源,Y1972,,CSP1972,1,01 Operating,1992,30,362.5,3761,325.26,1.241652403,-2.483304806,29.44,113.16,29.44,113.16,,,亚临界,热电联产,114.2223624,CCS055,陆地埋存,24
1973,煤源,Y1973,,CSP1973,1,01 Operating,1992,30,362.5,3761,325.12,1.241117965,-2.48223593,29.44,113.16,29.44,113.16,,,亚临界,热电联产,114.2223624,CCS055,陆地埋存,24
1974,煤源,Y1974,,CSP1974,1,01 Operating,2010,30,600,2721,300.12,1.371932554,21.95092086,25.1016,104.617,25.1016,104.617,,,超临界,常规煤电,575.0677332,CCS057,陆地埋存,20
1975,煤源,Y1975,,CSP1975,1,01 Operating,2009,30,600,2721,311.65,1.424639412,21.36959118,25.1016,104.617,25.1016,104.617,,,超临界,常规煤电,575.0677332,CCS057,陆地埋存,20
1976,煤源,Y1976,,CSP1976,1,01 Operating,2006,30,330,4377,307.77,1.244728984,14.93674781,35.486657,116.47694,35.486657,116.47694,,,亚临界,热电联产,112.1025665,CCS082,陆地埋存,30.4
1977,煤源,Y1977,,CSP1977,1,01 Operating,2006,30,330,4377,321.3,1.299449012,15.59338815,35.486657,116.47694,35.486657,116.47694,,,亚临界,常规煤电,112.1025665,CCS082,陆地埋存,30.4
1978,煤源,Y1978,,CSP1978,1,01 Operating,2000,30,145,4377,372.02,0.661102605,3.966615631,35.486657,116.47694,35.486657,116.47694,,,亚临界,常规煤电,112.1025665,CCS082,陆地埋存,30.4
1979,煤源,Y1979,,CSP1979,1,01 Operating,2000,30,145,4377,369.54,0.656695491,3.940172949,35.486657,116.47694,35.486657,116.47694,,,亚临界,常规煤电,112.1025665,CCS082,陆地埋存,30.4
1980,煤源,Y1980,,CSP1980,1,01 Operating,2010,30,350,3909,282.72,1.08304943,17.32879089,43.88,125.322778,43.88,125.322778,,,超临界,热电联产,117.5498718,CCS026,陆地埋存,1570
1981,煤源,Y1981,,CSP1981,1,01 Operating,2009,30,350,3909,286.8,1.098679176,16.48018764,43.88,125.322778,43.88,125.322778,,,超临界,热电联产,117.5498718,CCS026,陆地埋存,1570
1982,煤源,Y1982,,CSP1982,1,01 Operating,1988,30,200,3909,325.12,0.711700685,-4.270204109,42.325449,127.161067,42.325449,127.161067,,,亚临界,热电联产,271.3358018,CCS062,陆地埋存,14
1983,煤源,Y1983,,CSP1983,1,01 Operating,2015,30,660,3888,277.1,1.99097015,41.81037316,30.80228259,119.860506,30.80228259,119.860506,,,超超临界,热电联产,209.3595954,CCS044,陆地埋存,100
1984,煤源,Y1984,,CSP1984,1,01 Operating,2014,30,660,3888,274.19,1.970061731,39.40123461,30.80228259,119.860506,30.80228259,119.860506,,,超超临界,热电联产,209.3595954,CCS044,陆地埋存,100
1985,煤源,Y1985,,CSP1985,1,01 Operating,2007,30,150,4377,350.7,0.644705838,8.381175894,35.863869,117.705141,35.863869,117.705141,,,亚临界,热电联产,164.4362262,CCS083,陆地埋存,26.15
1986,煤源,Y1986,,CSP1986,1,01 Operating,2007,30,150,4377,350.7,0.644705838,8.381175894,35.863869,117.705141,35.863869,117.705141,,,亚临界,热电联产,164.4362262,CCS083,陆地埋存,26.15
1987,煤源,Y1987,,CSP1987,1,01 Operating,2012,30,631,4403,307.74,2.393977286,43.09159115,37.0689439,113.3525562,37.0689439,113.3525562,,,超临界,常规煤电,213.3023817,CCS104,陆地埋存,25.36
1988,煤源,Y1988,,CSP1988,1,01 Operating,2011,30,631,4403,313.65,2.439952478,41.47919213,37.0689439,113.3525562,37.0689439,113.3525562,,,超临界,常规煤电,213.3023817,CCS104,陆地埋存,25.36
1989,煤源,Y1989,,CSP1989,1,01 Operating,2014,30,1036,3888,289.28,3.262589633,65.25179265,27.49775336,120.66262,27.49775336,120.66262,,,超超临界,常规煤电,354.2774755,CCS039,海洋埋存,160
1990,煤源,Y1990,,CSP1990,1,01 Operating,2014,30,1036,3888,290.88,3.280634929,65.61269858,27.49775336,120.66262,27.49775336,120.66262,,,超超临界,常规煤电,354.2774755,CCS039,海洋埋存,160
1991,煤源,Y1991,,CSP1991,1,01 Operating,2006,30,650,4262,294.9,2.287492116,27.44990539,31.75195556,120.9777222,31.75195556,120.9777222,,,超临界,常规煤电,129.5417988,CCS044,陆地埋存,100
1992,煤源,Y1992,,CSP1992,1,01 Operating,2005,30,650,4262,291.22,2.258946945,24.84841639,31.75195556,120.9777222,31.75195556,120.9777222,,,超临界,常规煤电,129.5417988,CCS044,陆地埋存,100
1993,煤源,Y1993,,CSP1993,1,01 Operating,2005,30,650,4262,293.35,2.275469014,25.03015915,31.75195556,120.9777222,31.75195556,120.9777222,,,超临界,常规煤电,129.5417988,CCS044,陆地埋存,100
1994,煤源,Y1994,,CSP1994,1,01 Operating,2015,30,350,4447,305,1.3292083,27.9133743,38.361641,117.624531,38.361641,117.624531,,,超临界,热电联产,16.4550301,CCS009,海洋埋存,109200
1995,煤源,Y1995,,CSP1995,1,01 Operating,2015,30,350,4447,305,1.3292083,27.9133743,38.361641,117.624531,38.361641,117.624531,,,超临界,热电联产,16.4550301,CCS009,海洋埋存,109200
1996,煤源,Y1996,,CSP1996,1,01 Operating,2007,30,330,4447,282.96,1.162690563,15.11497732,38.366422,116.8167846,38.366422,116.8167846,,,亚临界,热电联产,64.51650419,CCS072,陆地埋存,0.14
1997,煤源,Y1997,,CSP1997,1,01 Operating,2007,30,330,4447,280.21,1.151390736,14.96807957,38.366422,116.8167846,38.366422,116.8167846,,,亚临界,热电联产,64.51650419,CCS072,陆地埋存,0.14
1998,煤源,Y1998,,CSP1998,1,01 Operating,2020,30,350,4447,314,1.36843084,35.57920184,38.333979,117.086519,38.333979,117.086519,,,超临界,热电联产,50.36051599,CCS072,陆地埋存,0.14
1999,煤源,Y1999,,CSP1999,1,01 Operating,2020,30,350,4447,314,1.36843084,35.57920184,38.333979,117.086519,38.333979,117.086519,,,超临界,热电联产,50.36051599,CCS072,陆地埋存,0.14
2000,煤源,Y2000,,CSP2000,1,01 Operating,2009,30,300,4447,311,1.16173428,17.4260142,38.9960653,118.4875488,38.9960653,118.4875488,,,亚临界,常规煤电,89.15573603,CCS123,陆地埋存,18.14
